t,S,I
0.0,159,1
9.73222019416974,158,2
13.392652246034963,157,3
14.635228066035433,156,4
14.70667164013368,155,5
16.996211909309075,154,6
19.386971619360725,153,7
21.31742379622608,152,8
22.329561530449592,151,9
32.12967397421104,150,10
35.19722250580197,149,11
37.47987561579305,148,12
39.997026867758166,147,13
40.72720355053767,146,14
44.13553707371124,145,15
45.4950804730211,144,16
49.101822288312434,143,17
49.11863785741914,142,18
50.23784680521296,141,19
56.42477057072664,140,20
57.48298534510425,139,21
57.65008953492573,138,22
63.32308839190566,137,23
66.45784979423901,136,24
66.53090397794823,135,25
66.85389822939162,134,26
69.29047336049484,133,27
71.31058124596383,132,28
79.33320377997117,131,29
80.81308250657001,130,30
81.66872136538922,129,31
82.8189773753771,128,32
85.30082730230806,127,33
85.38659045074554,126,34
85.52460342607655,125,35
89.16243967060971,124,36
89.19857309887142,123,37
90.15475079482933,122,38
90.65307366770406,121,39
93.26506342394772,120,40
94.23284028985721,119,41
95.36634652740753,118,42
97.17398570482872,117,43
97.58871232236856,116,44
98.14173073085772,115,45
98.99497953986086,114,46
99.9740388551981,113,47
100.21170401962246,112,48
100.56103948549584,111,49
100.7866068710531,110,50
101.34082105836673,109,51
101.73585233663151,108,52
102.44713133206362,107,53
102.94533490532804,106,54
104.03268558744927,105,55
104.13111768326627,104,56
104.32366378550302,103,57
104.36024688361762,102,58
104.8431076060516,101,59
105.00466413187225,100,60
105.21493197063286,99,61
105.50642785715605,98,62
105.53068653056468,97,63
106.13854270748516,96,64
106.15649963930252,95,65
106.21190602340998,94,66
106.22587304947913,93,67
106.29522273639564,92,68
106.43566418493175,91,69
106.45859552377185,90,70
106.49960394105646,89,71
106.53825407966141,88,72
106.55178825325399,87,73
106.62027693569495,86,74
106.6764275960604,85,75
106.75949461981294,84,76
106.881064493972,83,77
106.9513966481934,82,78
107.02434887313679,81,79
107.12035019480996,80,80
107.13161662182077,79,81
107.23102618110347,78,82
107.2730334086432,77,83
107.2986733512743,76,84
107.34592495355847,75,85
107.34895288913958,74,86
107.35436138887948,73,87
107.35764790811723,72,88
107.36395859840074,71,89
107.38107374340373,70,90
107.40621511332272,69,91
107.40926107328517,68,92
107.42872075218978,67,93
107.45674238869675,66,94
107.47983662712002,65,95
107.4952381359314,64,96
107.52227892014912,63,97
107.5328552219015,62,98
107.55213581082026,61,99
107.55744176727899,60,100
107.56506439377566,59,101
107.57053486981306,58,102
107.6297642624526,57,103
107.63627156262544,56,104
107.65017644958792,55,105
107.65119680911637,54,106
107.66168553880215,53,107
107.6638831385789,52,108
107.6873988884492,51,109
107.69490756170326,50,110
107.7040036834348,49,111
107.76453851632684,48,112
107.83179240119284,47,113
107.84008947394528,46,114
107.87589680764955,45,115
107.91589548697911,44,116
107.92127269256893,43,117
107.97891419942253,42,118
107.99963906484298,41,119
108.00752255119514,40,120
108.05579855556236,39,121
108.07833831981145,38,122
108.10653369142368,37,123
108.11076132265612,36,124
108.14228424830061,35,125
108.45261698976624,34,126
108.54177340344903,33,127
108.56187824195297,32,128
108.58712376445749,31,129
108.58893871795449,30,130
108.64603332602175,29,131
108.72554167053067,28,132
108.74836774172847,27,133
108.80452232382459,26,134
108.87623987744838,25,135
108.88066608538043,24,136
108.92308430384149,23,137
108.96002726632466,22,138
109.01439438008867,21,139
109.06344480663495,20,140
109.09405475216752,19,141
109.19989402595573,18,142
109.30115786395494,17,143
109.38343960798045,16,144
109.4079204034273,15,145
109.43143496153122,14,146
109.68131333399383,13,147
109.81404599109949,12,148
109.90259388782904,11,149
110.27368878466686,10,150
110.29042157409165,9,151
110.50762619329241,8,152
110.65356295368981,7,153
110.77225076169644,6,154
110.84501179314395,5,155
110.9479751717354,4,156
111.16963881047049,3,157
111.44072006651817,2,158
111.94153090359417,1,159
111.9589495144282,0,160
