t,S,I
0.0,21,1
0.3056895972417598,20,2
0.9918652113781452,19,3
1.2040187237601188,18,4
1.3018524696560025,17,5
1.3339663418729386,16,6
1.4970180179540535,15,7
1.5185211146290425,14,8
1.56512975682097,13,9
1.603221402727115,12,10
1.6415280714881462,11,11
1.6564786198706682,10,12
1.9181515452120659,9,13
2.1116052615004404,8,14
2.201177316853616,7,15
2.2647275164094576,6,16
2.3214253312343875,5,17
2.8430227869304394,4,18
3.256791569129608,3,19
3.8561522491437463,2,20
4.299655717879212,1,21
6.317146282031471,0,22
