t,S,I
0.0,60,1
0.158850537525306,59,2
0.24823092298444266,58,3
3.602459277033608,57,4
4.153636068255617,56,5
4.908096137304022,55,6
6.855076659977697,54,7
19.268005007221767,53,8
19.61111308022764,52,9
26.109252026054975,51,10
27.018189296735688,50,11
28.710876494183147,49,12
29.412769543256346,48,13
29.95189588336524,47,14
30.571739842525613,46,15
30.91407592012389,45,16
33.51820958505117,44,17
34.544907325171366,43,18
35.43696744222565,42,19
35.84783720752427,41,20
35.993250127918266,40,21
36.09895426207678,39,22
36.79800540614306,38,23
36.84258982370748,37,24
37.187823399881864,36,25
37.27554668953375,35,26
37.57883512456127,34,27
37.5865707297485,33,28
37.98387705271188,32,29
38.00550499250546,31,30
38.05183519359845,30,31
39.63347669278082,29,32
40.42843363446033,28,33
40.74856729109879,27,34
40.99618922054778,26,35
41.101218097300126,25,36
41.43216990893126,24,37
42.230923565547215,23,38
42.75680298089174,22,39
42.77706713079734,21,40
42.806401584747185,20,41
43.06002026550834,19,42
43.19846227761963,18,43
43.300969753627975,17,44
44.89948281744125,16,45
45.16110331365628,15,46
45.27574150198635,14,47
45.427580863247705,13,48
45.512892056134795,12,49
45.57591333033553,11,50
46.06167586532471,10,51
46.08455255639255,9,52
46.24620406090145,8,53
46.387666888353365,7,54
46.39273981435412,6,55
46.70566413182527,5,56
46.9130596627591,4,57
47.07089460099765,3,58
47.99521752251541,2,59
48.345292579717594,1,60
50.75772289403288,0,61
