t,S,I
0.0,28,1
5.7086572273495,27,2
8.85494437597365,26,3
18.200390142797808,25,4
19.203013257956595,24,5
20.130368383785868,23,6
20.238864026723235,22,7
20.77929794191669,21,8
21.021683255659976,20,9
21.422760890165844,19,10
21.656615156173693,18,11
22.696249683446702,17,12
23.312558078815123,16,13
23.499155956166266,15,14
24.698386485460375,14,15
27.4614407559206,13,16
33.27260224302272,12,17
33.81511018983547,11,18
37.557270024764655,10,19
37.842550970038616,9,20
43.91748986569612,8,21
43.995800746409955,7,22
45.53659190748426,6,23
45.8883026320258,5,24
46.92347584444589,4,25
49.53955056158104,3,26
67.31521957574063,2,27
67.8055875755922,1,28
69.51835685119953,0,29
