t,S,I
0.0,159,1
0.9469731583264507,158,2
8.168806290985861,157,3
10.709452761458031,156,4
14.394523588253836,155,5
15.259394956897351,154,6
17.41334005374746,153,7
18.372897553565565,152,8
22.698847397556293,151,9
23.466395106049795,150,10
26.638934906047577,149,11
29.389927797875327,148,12
31.972764149884604,147,13
34.49609576215748,146,14
35.17277863150437,145,15
38.54648440064766,144,16
38.772685227698375,143,17
41.351645556988146,142,18
45.705651951462094,141,19
45.924049053526076,140,20
45.96920637356963,139,21
46.745747487649666,138,22
53.44027414896661,137,23
54.04210198080354,136,24
57.34374630454233,135,25
59.925571612973386,134,26
61.90020363464355,133,27
65.55650350997124,132,28
68.38222951123711,131,29
70.51404380298499,130,30
71.32583156678939,129,31
71.47526634447944,128,32
71.69395627731869,127,33
75.73838546821031,126,34
77.8031709867746,125,35
78.47988742750537,124,36
79.48088254657671,123,37
81.00639396987268,122,38
82.25617749670106,121,39
83.34593670607079,120,40
84.71025651785095,119,41
84.83089922230275,118,42
88.90373443425736,117,43
89.10697961889849,116,44
89.86441112312703,115,45
90.7010121780078,114,46
90.95470155924909,113,47
91.36509798049117,112,48
91.53477622694959,111,49
92.16450888418727,110,50
92.36203318383673,109,51
92.46348340338692,108,52
92.48364583186792,107,53
92.51628601314685,106,54
92.69111667202397,105,55
92.88877483358837,104,56
92.90606633345439,103,57
92.91300092533088,102,58
93.06199473276412,101,59
93.27254273378003,100,60
93.5899395334276,99,61
93.8095596351405,98,62
94.02348469242735,97,63
94.26872093398546,96,64
94.57198071152331,95,65
94.67752039347717,94,66
95.22210942120505,93,67
95.27394407954507,92,68
95.2764193834603,91,69
95.37264378312724,90,70
95.41994830760592,89,71
95.46531982681184,88,72
95.47227530691794,87,73
95.60141239834388,86,74
95.62334991516575,85,75
95.75495600558276,84,76
95.81937330802938,83,77
95.82649666489016,82,78
95.83200545407858,81,79
95.85942445787975,80,80
95.89812521078109,79,81
95.93377126084607,78,82
95.96077643511,77,83
95.98768654769924,76,84
96.02500334932026,75,85
96.06487956486572,74,86
96.07813689379185,73,87
96.08270860414393,72,88
96.08325070404258,71,89
96.12276639636839,70,90
96.13352192299133,69,91
96.13904635796744,68,92
96.14218464796629,67,93
96.1523140539945,66,94
96.1806398538227,65,95
96.26819384633612,64,96
96.30061624125426,63,97
96.34630335460238,62,98
96.35112661762109,61,99
96.3607193640129,60,100
96.36850218866208,59,101
96.38452446121651,58,102
96.43706966712129,57,103
96.45636108092948,56,104
96.45992899107216,55,105
96.46947148251093,54,106
96.4889321173386,53,107
96.51105793692875,52,108
96.5259796948299,51,109
96.52877257950647,50,110
96.53304377770611,49,111
96.56336457462453,48,112
96.6535426918128,47,113
96.65430335708706,46,114
96.68804618130584,45,115
96.7610830452664,44,116
96.78327866302706,43,117
96.90679915294622,42,118
96.97954524801627,41,119
96.98454764912121,40,120
96.98893146485264,39,121
97.00257979109215,38,122
97.00447145129151,37,123
97.077671276911,36,124
97.11078584972978,35,125
97.12570370851834,34,126
97.12874611279781,33,127
97.19436193441918,32,128
97.3138579462227,31,129
97.33869150085555,30,130
97.33920621464988,29,131
97.37825852954725,28,132
97.40801738016427,27,133
97.45509327028007,26,134
97.46848291406332,25,135
97.56751757861781,24,136
97.69460715112989,23,137
97.74024703498482,22,138
97.77203057818542,21,139
97.78303898307152,20,140
97.84778733866698,19,141
97.90723573835805,18,142
97.9133263457632,17,143
97.98775500503355,16,144
98.02003380376944,15,145
98.11378710053903,14,146
98.28772429672638,13,147
98.32537418463929,12,148
98.55232760589848,11,149
98.80384389488435,10,150
98.83366011737432,9,151
99.22234833075541,8,152
99.30284740251676,7,153
99.6162497376605,6,154
99.84159451003634,5,155
100.11453876366413,4,156
100.87197792986592,3,157
101.21689877821449,2,158
101.38709331425443,1,159
101.85742934582888,0,160
