t,S,I
0.0,88,1
0.9975320488830074,87,2
8.038589094117171,86,3
9.42335352121167,85,4
11.143087173725375,84,5
15.721835193592828,83,6
20.594153904746257,82,7
22.151198027004526,81,8
23.861089313693434,80,9
30.50262739325449,79,10
33.06290500619442,78,11
38.213635329355306,77,12
39.167671255326184,76,13
42.41708533284512,75,14
44.25201065129704,74,15
48.28234039772177,73,16
53.253066174277556,72,17
53.3480877728074,71,18
53.91820135778338,70,19
57.12573214884764,69,20
58.187181472829046,68,21
62.92085716118805,67,22
69.04954595266595,66,23
69.63522319172148,65,24
70.30093572307337,64,25
73.27853933465154,63,26
76.54242617856397,62,27
76.57367553958186,61,28
77.41444583370897,60,29
77.75409413516861,59,30
78.46668193174366,58,31
80.39407173356767,57,32
81.69789141398167,56,33
81.74855498401695,55,34
81.9220905176495,54,35
86.42210828434808,53,36
87.03399533513446,52,37
87.29669013302878,51,38
87.79463952604841,50,39
87.81496767338956,49,40
87.94611734022895,48,41
88.09242768789666,47,42
88.32624382851029,46,43
88.33893631422735,45,44
88.42080348081629,44,45
88.4555192985816,43,46
88.48680234467689,42,47
88.56882096821049,41,48
88.59012469130595,40,49
88.63242067845891,39,50
88.72186514280857,38,51
88.73381685525773,37,52
88.76502911266574,36,53
88.77017956930332,35,54
88.95220234579249,34,55
88.97235510450221,33,56
88.97818160889364,32,57
88.98187534049643,31,58
89.03316902284786,30,59
89.0522437066062,29,60
89.24204005494582,28,61
89.29298420135325,27,62
89.32903723190967,26,63
89.34522389155418,25,64
89.63893097495186,24,65
89.71434154527745,23,66
89.7265273690688,22,67
89.77309926998382,21,68
89.91642172938309,20,69
89.98234985635183,19,70
89.9933370611148,18,71
90.01282338789545,17,72
90.1013762269896,16,73
90.20766104021675,15,74
90.22610882774282,14,75
90.26059694735848,13,76
90.35229902868303,12,77
90.56364941666979,11,78
90.73966511891378,10,79
90.90490827955135,9,80
91.06079688765188,8,81
91.15035574022397,7,82
91.40437756032598,6,83
91.40801316011081,5,84
92.41289556905373,4,85
93.13593922124004,3,86
93.26956315267553,2,87
93.59377086095556,1,88
97.07141543629939,0,89
