t,S,I
0.0,56,1
0.19430096577942674,55,2
0.24118704921924766,54,3
0.2989401193388583,53,4
0.32266108019209716,52,5
0.3332329987950105,51,6
0.33924875560703194,50,7
0.36228371361581585,49,8
0.37532038798662315,48,9
0.3914990110576312,47,10
0.40904839854568514,46,11
0.450678435850112,45,12
0.45455886693703507,44,13
0.46124309187425533,43,14
0.4617508740818569,42,15
0.46312067779374577,41,16
0.5288663230183103,40,17
0.5301253806383457,39,18
0.5596192114102461,38,19
0.5810451985355932,37,20
0.6578758927085966,36,21
0.6804323328609084,35,22
0.7000383039642143,34,23
0.7241952227029175,33,24
0.7332281273147336,32,25
0.7521327860967765,31,26
0.7865957924788008,30,27
0.7881465470125965,29,28
0.7968416076211685,28,29
0.8402155312345164,27,30
0.9647648831574039,26,31
1.03842046970168,25,32
1.0847610664542644,24,33
1.1796521300743479,23,34
1.182348930124749,22,35
1.28540074571683,21,36
1.3566883824339877,20,37
1.360870666530504,19,38
1.3730450150579518,18,39
1.4158565896459072,17,40
1.5194670434231927,16,41
1.5440113750305484,15,42
1.6471750134194663,14,43
1.7667790803831325,13,44
1.9639374137634344,12,45
1.9781690455399652,11,46
2.0044758650984273,10,47
2.0211816577042967,9,48
2.0329764878004415,8,49
2.1635188047442986,7,50
2.2173066721247348,6,51
2.561486963492192,5,52
2.6983503618366207,4,53
2.806725912428603,3,54
3.4958723169945927,2,55
3.549018241919463,1,56
4.668748420132306,0,57
