t,S,I
0.0,21,1
0.07599443211223902,20,2
0.08016162686544176,19,3
0.11901066922413386,18,4
0.12044210854001992,17,5
0.18040416826518402,16,6
0.2959457282900759,15,7
0.31423498157063995,14,8
0.4414671121231711,13,9
0.6011384237946109,12,10
0.632931669287377,11,11
0.6386068300276879,10,12
1.1120118855124415,9,13
1.1598123679348529,8,14
1.4807115779319975,7,15
1.4929104415253889,6,16
1.6371454675441874,5,17
1.8659661645607102,4,18
1.8912672609577672,3,19
2.4471443474966046,2,20
3.921589997412104,1,21
5.538078466695677,0,22
