t,S,I
0.0,29,1
0.2630173863349833,28,2
4.1032279884574345,27,3
23.96379266175114,26,4
38.48811112631971,25,5
38.772692195549666,24,6
41.85342704200893,23,7
42.04267936140938,22,8
42.20628811924723,21,9
43.14407441222478,20,10
44.72408246887827,19,11
46.238747979497134,18,12
46.37457666329632,17,13
46.44188733892993,16,14
46.56017967431494,15,15
46.59988525776984,14,16
46.62563201188022,13,17
46.69938755860132,12,18
46.736865637030846,11,19
46.943576029813876,10,20
46.964522338526336,9,21
46.96559909701282,8,22
47.44300122052695,7,23
47.75140879157055,6,24
47.81886791115764,5,25
48.06200292393035,4,26
48.20177762309464,3,27
48.536230347339604,2,28
48.59095513057887,1,29
50.27556566282125,0,30
