t,S,I
0.0,151,1
0.01225579109323794,150,2
0.07541868689656817,149,3
0.09153005724850954,148,4
0.10895355824963715,147,5
0.11559939593202204,146,6
0.12149066273838811,145,7
0.12840063996665915,144,8
0.13787299530155134,143,9
0.15132746293937216,142,10
0.15228939809337544,141,11
0.16739668745754915,140,12
0.17372785708912805,139,13
0.1776670282700044,138,14
0.1826953306163038,137,15
0.18499100441616545,136,16
0.19104361463515937,135,17
0.20113460371952716,134,18
0.2120551273885063,133,19
0.21264699999202508,132,20
0.21489667051704656,131,21
0.22026248244709332,130,22
0.2239616964739918,129,23
0.22409022367298825,128,24
0.22769647867385742,127,25
0.23309585132337501,126,26
0.2827296773390463,125,27
0.2862399300330807,124,28
0.29968544210978426,123,29
0.3183408344252361,122,30
0.3237093209657518,121,31
0.32585256647982896,120,32
0.34566035643612936,119,33
0.35037449364955897,118,34
0.357215175037845,117,35
0.3611343186593809,116,36
0.36393852119463077,115,37
0.377266927980202,114,38
0.3980369784378403,113,39
0.40091427844279287,112,40
0.4035396119529647,111,41
0.4047158812949925,110,42
0.4137345961511309,109,43
0.41762350221021705,108,44
0.4176587889459895,107,45
0.41973184622948395,106,46
0.4246508471837362,105,47
0.42876631791442826,104,48
0.4293441363041205,103,49
0.4436273442337814,102,50
0.44558355634895147,101,51
0.44724018379105684,100,52
0.4598822607489613,99,53
0.4600209259529759,98,54
0.47035866009073996,97,55
0.4729875114868004,96,56
0.4738944134074326,95,57
0.49512129530503,94,58
0.5148839667897886,93,59
0.532963257091412,92,60
0.5397435292578446,91,61
0.565511281065144,90,62
0.5696329684392456,89,63
0.5741283091143923,88,64
0.5905770801749063,87,65
0.5934597687177837,86,66
0.6103428549380852,85,67
0.6468617232665629,84,68
0.6742837261541337,83,69
0.6959381818258705,82,70
0.6995344323463161,81,71
0.7112041456671641,80,72
0.720412841964107,79,73
0.7278969412385244,78,74
0.7343045496787439,77,75
0.7484123729990224,76,76
0.7485059301181567,75,77
0.7917179136411425,74,78
0.802047085988584,73,79
0.8297299758619291,72,80
0.8407453008155644,71,81
0.8424612728080867,70,82
0.871417498863589,69,83
0.886037880589764,68,84
0.9025705350735265,67,85
0.9106234341763929,66,86
0.9223720149729583,65,87
0.9447894972153724,64,88
0.9612586033434056,63,89
0.9614141010074709,62,90
0.993133627958483,61,91
0.993613444469285,60,92
0.9950437592119369,59,93
1.004989077084585,58,94
1.0107021399295444,57,95
1.014132567473289,56,96
1.0492700747700592,55,97
1.0930571287476876,54,98
1.1666399025651115,53,99
1.182380180889002,52,100
1.1940542386464377,51,101
1.2097122440403882,50,102
1.214492376475183,49,103
1.2165054445387646,48,104
1.2198545941266066,47,105
1.2749454687401933,46,106
1.3084539209494135,45,107
1.3295176465209533,44,108
1.3433765109964602,43,109
1.3453484645817626,42,110
1.4167548496560805,41,111
1.4724381926438823,40,112
1.5159392285676048,39,113
1.5315998683501866,38,114
1.5328812174925872,37,115
1.5522374475470597,36,116
1.5952021206828286,35,117
1.6113395834655038,34,118
1.6129809703350748,33,119
1.6586830905645884,32,120
1.6654438218281906,31,121
1.7079106511338287,30,122
1.7144257214138645,29,123
1.7325198820614478,28,124
1.803594844388129,27,125
1.8108364480198758,26,126
1.8206378387494473,25,127
1.8485937265407433,24,128
1.8546300145979164,23,129
1.8726292198934247,22,130
1.896272161482777,21,131
1.9401218161701852,20,132
1.946986024711112,19,133
1.9813686529161698,18,134
2.0043866800669745,17,135
2.077215427643603,16,136
2.110873755560441,15,137
2.112188418998319,14,138
2.163558303744777,13,139
2.2441222704616037,12,140
2.387752621523571,11,141
2.4078150313816225,10,142
2.433464039645023,9,143
2.4665517868500415,8,144
2.574307634529572,7,145
2.6041933687962966,6,146
2.754784919994617,5,147
2.759010714556044,4,148
2.948426311645044,3,149
3.461944797798882,2,150
3.565395257898612,1,151
3.7201228846156678,0,152
