t,S,I
0.0,130,1
3.2144091318424595,129,2
8.351055327391194,128,3
8.531397325918338,127,4
11.243601024097652,126,5
14.579653030967611,125,6
22.831231675382167,124,7
30.51691174566854,123,8
30.56301837889224,122,9
31.69004162303333,121,10
36.6900534704197,120,11
39.606190445284724,119,12
40.38146052369062,118,13
41.2098295153057,117,14
42.437918670718524,116,15
45.616395908422895,115,16
46.358369972283654,114,17
48.859910077122,113,18
55.17319497812729,112,19
55.96843477197141,111,20
57.08742709575282,110,21
61.57999932028578,109,22
62.5574715561033,108,23
62.597993726741116,107,24
63.12646412169548,106,25
63.1372889497103,105,26
64.27430934055923,104,27
64.63585659532988,103,28
64.80736004293149,102,29
64.9293267405641,101,30
65.25565356627763,100,31
65.6171245865883,99,32
65.77084796966521,98,33
65.8617955596825,97,34
66.08792526934042,96,35
66.26707827349753,95,36
66.47801331584435,94,37
66.74618091273871,93,38
66.87763161179772,92,39
67.00882097686812,91,40
67.4067891209295,90,41
67.46079703318634,89,42
67.46239434822563,88,43
67.73563716676493,87,44
67.86248628917531,86,45
69.06432443491074,85,46
69.11989095740826,84,47
69.49698795716625,83,48
69.53057157588984,82,49
69.8792113236722,81,50
69.93034502452504,80,51
69.98051738989614,79,52
70.57988787874422,78,53
70.61996826455669,77,54
71.20339587881769,76,55
71.73572445679464,75,56
72.60448420734339,74,57
72.69245624907778,73,58
72.98359155689084,72,59
74.34996109371687,71,60
74.60311057029459,70,61
74.73890396653412,69,62
74.7410829648276,68,63
74.94671935729218,67,64
74.9520402901319,66,65
75.06687830076233,65,66
75.11886323147479,64,67
75.48492156773217,63,68
75.5493848927143,62,69
75.63983286234084,61,70
75.79588362206539,60,71
76.02661628513037,59,72
76.12270181493966,58,73
76.19325764295459,57,74
76.2625051096261,56,75
76.28388049970332,55,76
76.33326830751768,54,77
76.40622197915643,53,78
76.6172814009623,52,79
76.65460750055821,51,80
76.94297553119577,50,81
77.0935428033027,49,82
77.75969363916973,48,83
77.84732022961175,47,84
77.87213470801888,46,85
78.03268027589941,45,86
78.40719057819523,44,87
78.55718698627074,43,88
79.06316580520925,42,89
79.51019711320315,41,90
79.60557806197282,40,91
80.02670314403163,39,92
80.32024635050497,38,93
81.84916351474162,37,94
82.37617637321064,36,95
82.40665761473093,35,96
82.54340261565781,34,97
82.63486533823118,33,98
82.63657992721252,32,99
83.25806349062098,31,100
83.88882086885022,30,101
83.90235008543725,29,102
83.92530665112294,28,103
84.02513544155673,27,104
84.96546733150974,26,105
85.03431876876932,25,106
85.23588721235296,24,107
85.57491335593679,23,108
85.69672852295216,22,109
86.22430128740766,21,110
86.27618899867497,20,111
86.37851847227547,19,112
86.5272465760224,18,113
86.93454034927272,17,114
87.16726991158875,16,115
87.42986144378183,15,116
87.45949675437483,14,117
87.61459162686052,13,118
87.63480747088951,12,119
87.78645343656572,11,120
87.79547730935279,10,121
88.2048424073444,9,122
88.43596171662564,8,123
88.4662788739791,7,124
88.55049470943574,6,125
88.77423958249321,5,126
88.78379524214492,4,127
89.15180134663953,3,128
91.15528089586769,2,129
91.16177978502773,1,130
91.46703251170503,0,131
