t,S,I
0.0,33,1
3.6927182589798955,32,2
4.0665101115042335,31,3
4.191301923636139,30,4
4.678795170665174,29,5
4.851506966843045,28,6
4.927987205194691,27,7
5.107437770409252,26,8
5.368707564893759,25,9
6.723807601500344,24,10
7.953627236639941,23,11
8.077264184288762,22,12
8.185471381140154,21,13
8.217593554254975,20,14
9.748764915858661,19,15
10.083234393836738,18,16
10.428085120000645,17,17
11.344562583024793,16,18
12.500642127549888,15,19
13.412542269024712,14,20
13.842878592777568,13,21
15.146192492897464,12,22
15.620650351525567,11,23
15.689510176089517,10,24
16.35671028760425,9,25
18.629735077489062,8,26
18.75356489807521,7,27
19.129236149177807,6,28
19.27002987732437,5,29
21.354931079448427,4,30
22.553264201610926,3,31
29.7433735236652,2,32
29.759189374456728,1,33
31.061470298051105,0,34
