t,S,I
0.0,28,1
0.28698310097267254,27,2
0.4534488556411205,26,3
0.7864178064069622,25,4
1.017709920700784,24,5
1.2090444990599327,23,6
1.2565798096205534,22,7
1.3246870804466915,21,8
1.3464942341108668,20,9
1.3957407132469737,19,10
1.637652903445958,18,11
1.6763114676567221,17,12
1.8213031732859126,16,13
1.883976032071878,15,14
1.9749940170048683,14,15
1.9883853908768678,13,16
2.212268193209908,12,17
2.302503981126705,11,18
2.416836371399175,10,19
2.46321635113424,9,20
2.549193676264909,8,21
2.9808686775059803,7,22
2.9975716622926467,6,23
3.0447051703405936,5,24
3.2814604764427733,4,25
3.3741702093645496,3,26
3.7400890043302377,2,27
4.781258626181383,1,28
9.017443970352842,0,29
