t,S,I
0.0,45,1
1.6401125872356097,44,2
2.3401242403290574,43,3
2.5359943432817804,42,4
2.753120219743838,41,5
3.057238744589634,40,6
3.236001082039286,39,7
3.5455626612508024,38,8
3.560536753952727,37,9
3.9824743880313505,36,10
4.040658253888664,35,11
4.179678253952468,34,12
4.199834451143196,33,13
4.461461289213986,32,14
5.145135569095497,31,15
5.414045135965177,30,16
5.578541241632812,29,17
5.836017387290865,28,18
6.262081340749377,27,19
6.639938462763238,26,20
6.972569400781375,25,21
7.597299398784185,24,22
7.753948890696465,23,23
8.308090888118386,22,24
8.528982122316366,21,25
8.669454713112122,20,26
8.670590022892702,19,27
8.673914504284818,18,28
8.78314376463984,17,29
8.993331779178114,16,30
9.062955378811715,15,31
9.064108607917907,14,32
9.964673389814951,13,33
10.413731070705255,12,34
10.731322399658243,11,35
10.755678467356589,10,36
11.172688095237959,9,37
11.181104366599154,8,38
13.678201169462632,7,39
14.427289697518246,6,40
14.946612416111648,5,41
15.396491737373323,4,42
16.15236357893196,3,43
16.706328904663206,2,44
16.75858687611309,1,45
18.095252582736006,0,46
