t,S,I
0.0,34,1
1.8988603232138854,33,2
30.144796008199847,32,3
60.30409799117767,31,4
75.38379305574001,30,5
80.19559756190723,29,6
85.50069118785585,28,7
92.17479965073063,27,8
97.13008157182925,26,9
98.49634964606398,25,10
101.3935150750058,24,11
104.35142404583964,23,12
104.57057448985807,22,13
105.4221306739508,21,14
106.32578342529062,20,15
107.3282401608141,19,16
107.42755268692437,18,17
107.86712771667632,17,18
108.44241051605941,16,19
108.5068679754771,15,20
108.8486621436236,14,21
109.14370125716403,13,22
109.46548392822697,12,23
109.59559885921256,11,24
109.86034868666196,10,25
109.88821637276351,9,26
110.06951691902948,8,27
110.14991553914169,7,28
110.3421770316841,6,29
110.49857960731698,5,30
110.66013625582751,4,31
111.07213902201866,3,32
111.15036213756288,2,33
111.37894945258037,1,34
112.42881837001185,0,35
