t,S,I
0.0,93,1
0.7980622863466879,92,2
5.553462683017225,91,3
16.296262621074792,90,4
16.647524111323207,89,5
19.666301522489203,88,6
20.42120492979808,87,7
29.612063504114708,86,8
31.553105470216302,85,9
36.49501011742589,84,10
39.8899947020417,83,11
47.36532110805069,82,12
55.80940236755078,81,13
56.852413560842926,80,14
74.87412818140724,79,15
74.99720942464334,78,16
75.4233585369982,77,17
76.50667674574296,76,18
77.4981322686569,75,19
77.55174621430734,74,20
80.01396454863094,73,21
84.47685417295179,72,22
85.12186887440332,71,23
85.37363506981882,70,24
86.02969127408024,69,25
86.79393304821431,68,26
87.28793852280947,67,27
88.14646658972458,66,28
88.52904216894025,65,29
89.39516137939304,64,30
91.3392192866881,63,31
91.46371137260977,62,32
91.92147461013666,61,33
92.06023974238327,60,34
92.08615579030132,59,35
92.27795212502477,58,36
92.52697192010173,57,37
92.8747210051617,56,38
92.88623608283307,55,39
93.25906964603443,54,40
93.32816029299184,53,41
93.40934449966555,52,42
93.70235155689329,51,43
93.70545328438841,50,44
93.72679025379567,49,45
93.75037993519814,48,46
93.78901767192022,47,47
93.88002954648215,46,48
93.89407782735285,45,49
93.89824789735768,44,50
93.90298425794239,43,51
93.92009753970177,42,52
93.94613125649005,41,53
93.97524506947148,40,54
94.03569103923218,39,55
94.2094398871955,38,56
94.22649545627893,37,57
94.25121859014313,36,58
94.28890251968079,35,59
94.33237997158568,34,60
94.4425180152275,33,61
94.61260361116,32,62
94.64501618301595,31,63
94.66029431980773,30,64
94.67759252737345,29,65
94.687687298707,28,66
94.76428417338614,27,67
94.88034905209496,26,68
94.96508494769292,25,69
95.01758122057653,24,70
95.04713101060175,23,71
95.10658039931174,22,72
95.1616831953473,21,73
95.18690595284869,20,74
95.27274346650317,19,75
95.28134975703817,18,76
95.3708338712545,17,77
95.47794033357854,16,78
95.53881049545787,15,79
95.71417384677403,14,80
95.8554019319984,13,81
95.90754042788323,12,82
95.95246340673954,11,83
95.99347731532198,10,84
96.09560044265326,9,85
96.11848970643189,8,86
96.30555734141875,7,87
96.34801020376595,6,88
97.45654393563579,5,89
97.61618916284223,4,90
97.71258803281084,3,91
97.74089700556628,2,92
98.34054204309722,1,93
99.9004325939571,0,94
