t,S,I
0.0,151,1
0.015030363599020298,150,2
0.037856574925886365,149,3
0.0684699160146558,148,4
0.07450910047633909,147,5
0.07820242007541986,146,6
0.09736043274878813,145,7
0.1263688641468406,144,8
0.13196230387436814,143,9
0.1329642993308847,142,10
0.1339723380180902,141,11
0.1401550700889365,140,12
0.15828943350267974,139,13
0.18124196394548148,138,14
0.18507056837839142,137,15
0.19419973448563987,136,16
0.1950161677635339,135,17
0.197216290642195,134,18
0.2003526409897552,133,19
0.2006443760438455,132,20
0.20086184113845298,131,21
0.20818949903197256,130,22
0.22094171573752,129,23
0.2234550949557292,128,24
0.2290102108946429,127,25
0.23448534509272007,126,26
0.2417721405824601,125,27
0.24347988560385742,124,28
0.24556520828252387,123,29
0.26587296517686726,122,30
0.26881972345000094,121,31
0.27872524069099786,120,32
0.28317945639253284,119,33
0.28655913757609763,118,34
0.29242209204759356,117,35
0.30029120489218464,116,36
0.30201795576608453,115,37
0.31695938992588896,114,38
0.3264832069677792,113,39
0.32940930793964096,112,40
0.33164368284115764,111,41
0.3335316457629533,110,42
0.34463592955028305,109,43
0.3478658275892044,108,44
0.35009170135365597,107,45
0.35893568806941173,106,46
0.39279589391067143,105,47
0.39562664815752946,104,48
0.4090771729825443,103,49
0.4136066297550724,102,50
0.4180595000478335,101,51
0.4256815466960821,100,52
0.4288195659074264,99,53
0.4568519014054948,98,54
0.45936044806427395,97,55
0.4766348649836149,96,56
0.47772002635843264,95,57
0.48064264790602,94,58
0.48469947651205847,93,59
0.48802352387220455,92,60
0.49744411119627213,91,61
0.5005228454589412,90,62
0.5166120670919423,89,63
0.5186890054449386,88,64
0.5198817476790192,87,65
0.5204230416293125,86,66
0.5680732851057487,85,67
0.5839899103279466,84,68
0.5921111518467033,83,69
0.5955469000220036,82,70
0.5990259243563887,81,71
0.6000818069310967,80,72
0.6256274707641141,79,73
0.6488718709364435,78,74
0.6559039149709417,77,75
0.6587312960138203,76,76
0.6901779129090504,75,77
0.7008253186293868,74,78
0.7022767607024802,73,79
0.7096730940090114,72,80
0.7160457186986366,71,81
0.7172509820418994,70,82
0.7181058426454104,69,83
0.7529297187671491,68,84
0.761346014959014,67,85
0.762768901945953,66,86
0.765923338545841,65,87
0.789941376336859,64,88
0.7903924394240129,63,89
0.796290150364411,62,90
0.8019522035236343,61,91
0.8070774900203213,60,92
0.8087807172576695,59,93
0.9462172276644125,58,94
0.9651145054637077,57,95
0.984106520055154,56,96
0.9870522000374133,55,97
1.027075069643802,54,98
1.029937523964019,53,99
1.058575124088804,52,100
1.0658014322446492,51,101
1.0721668194199387,50,102
1.0863586589391636,49,103
1.0958198391957799,48,104
1.107649091667728,47,105
1.1160448057888375,46,106
1.122872598704987,45,107
1.1291643866196102,44,108
1.1454455279186961,43,109
1.208918752945399,42,110
1.2204067906360063,41,111
1.2503678034687715,40,112
1.2626253392850606,39,113
1.2729654695879973,38,114
1.337890892568495,37,115
1.3903293201967926,36,116
1.47074320788058,35,117
1.4898786119367082,34,118
1.5037423506471501,33,119
1.5091071152634425,32,120
1.5199437353079617,31,121
1.5493108389651797,30,122
1.6310911970499538,29,123
1.7239020360950221,28,124
1.726086741467292,27,125
1.7313301535198553,26,126
1.763402836483119,25,127
1.7759535978259635,24,128
1.8464344766858305,23,129
1.8807522092613085,22,130
1.9071586974071786,21,131
1.9108904212717743,20,132
1.9396798164806242,19,133
1.9581381132947993,18,134
2.0237102787682995,17,135
2.0859946892217947,16,136
2.089545374514768,15,137
2.21544215626852,14,138
2.3056976544246894,13,139
2.312860995649075,12,140
2.4621521886632953,11,141
2.5549682561914513,10,142
2.5946482876009767,9,143
2.627338416653738,8,144
2.699238005990345,7,145
2.852278807126006,6,146
2.8537536695491594,5,147
3.2152250373487523,4,148
3.3743721333476295,3,149
4.8421605513398935,2,150
5.659106408062944,1,151
7.833197276339352,0,152
