t,S,I
0.0,101,1
11.09154490460886,100,2
11.133318634733042,99,3
18.106306830719475,98,4
20.370889233335426,97,5
20.556441398246612,96,6
31.387459002930612,95,7
34.72528493271957,94,8
38.94451743129569,93,9
40.40968302848057,92,10
44.09561793120043,91,11
50.74387718569544,90,12
62.10446969180666,89,13
62.979659132275565,88,14
64.20317033230432,87,15
66.37335840292121,86,16
69.11569147135238,85,17
76.74973625166594,84,18
86.48503606380791,83,19
87.87905131286469,82,20
87.9178434124342,81,21
88.48566299010777,80,22
90.66759794370326,79,23
92.93217786892089,78,24
93.38991782319381,77,25
93.80577479705683,76,26
96.01854157245252,75,27
96.36912097675963,74,28
96.95682466588526,73,29
97.15847340531535,72,30
97.81255005811147,71,31
98.4770015384934,70,32
99.56909719272467,69,33
99.82821537631621,68,34
100.46647122479631,67,35
100.60583644669322,66,36
100.68965093268211,65,37
101.14020357832587,64,38
101.42545737397727,63,39
101.56913643351047,62,40
101.70303151319084,61,41
101.86012270073381,60,42
101.86580202645182,59,43
101.93093320337148,58,44
102.02242595179011,57,45
102.04989918200613,56,46
102.06822316550874,55,47
102.12339911867886,54,48
102.1312285208545,53,49
102.21923029415119,52,50
102.24096896468534,51,51
102.25084173586089,50,52
102.33486553246892,49,53
102.35103995815486,48,54
102.42728347180092,47,55
102.43341862862295,46,56
102.43874033645609,45,57
102.45386420106554,44,58
102.49596544462722,43,59
102.62304867320773,42,60
102.65961983305081,41,61
102.66491187148188,40,62
102.68042433987856,39,63
102.73252861852757,38,64
102.75448857388295,37,65
102.76462357153807,36,66
102.80244294119842,35,67
102.8194995456351,34,68
102.83752903439837,33,69
102.8663243250189,32,70
102.87696175725887,31,71
102.88732178214741,30,72
102.92163876066778,29,73
102.95288924769305,28,74
103.03117636608681,27,75
103.05159811241593,26,76
103.16706932651798,25,77
103.20309403683062,24,78
103.2404373672833,23,79
103.36635509184453,22,80
103.37002077199645,21,81
103.4102118169044,20,82
103.42070193415897,19,83
103.45680699054861,18,84
103.53760055416019,17,85
103.59141845632792,16,86
103.62208825062343,15,87
103.68480687372391,14,88
103.79842670037168,13,89
103.92979434684787,12,90
103.94489234804509,11,91
104.180500109915,10,92
104.20497661166051,9,93
104.23917196132481,8,94
104.24177236897128,7,95
104.69653924729599,6,96
104.88988501331117,5,97
104.90881150607899,4,98
105.39928633811587,3,99
105.58242070099006,2,100
106.87965206812136,1,101
108.52729760950604,0,102
