t,S,I
0.0,22,1
2.5513319214603682,21,2
3.2433091107333776,20,3
3.687548623188253,19,4
4.61912314644579,18,5
4.727186484422509,17,6
4.809888276008534,16,7
5.51779330767737,15,8
6.490651110062386,14,9
6.921105954648949,13,10
8.058383355023732,12,11
8.436349442873238,11,12
9.226052881463499,10,13
11.212376421917853,9,14
11.23047986093446,8,15
11.674814560636195,7,16
11.799433237796233,6,17
12.621455517812146,5,18
12.922744482063676,4,19
13.620254245794815,3,20
14.977377516809803,2,21
14.997354490906009,1,22
15.437716648390946,0,23
