t,S,I
0.0,54,1
0.2105369820687865,53,2
0.21356647355313635,52,3
0.21754091601285064,51,4
0.22280518077695474,50,5
0.22919863497384976,49,6
0.23570258279454193,48,7
0.24081317368560132,47,8
0.2578776680418452,46,9
0.25972825646355463,45,10
0.26081373038902145,44,11
0.283486623944089,43,12
0.30531243775219363,42,13
0.31577632183650334,41,14
0.3464594903365222,40,15
0.34848141496683754,39,16
0.43901547156731086,38,17
0.4508558851529984,37,18
0.4633655102442499,36,19
0.47158059961422166,35,20
0.4718492492101618,34,21
0.5062737652935052,33,22
0.5183492878312937,32,23
0.5343854300452656,31,24
0.5472114750144748,30,25
0.5533976131037468,29,26
0.5604523164353618,28,27
0.5635950244049877,27,28
0.575220456744423,26,29
0.5852411900997856,25,30
0.5948500032228735,24,31
0.6502140602492106,23,32
0.7206578622069725,22,33
0.7620623541878934,21,34
0.7884175892243822,20,35
0.7938496262802146,19,36
0.8249974002975238,18,37
0.8287693722731244,17,38
0.8410797749448979,16,39
0.8706085548679501,15,40
0.9519128877014202,14,41
0.9556108220431268,13,42
1.0283540458186031,12,43
1.1326507254280564,11,44
1.138316406534545,10,45
1.1847368875303117,9,46
1.3589710910488932,8,47
1.419927299822161,7,48
1.4626160277818283,6,49
1.532788504236024,5,50
1.666979771968286,4,51
1.9122717882754015,3,52
3.27263437185643,2,53
4.3532273870073785,1,54
4.55411561467981,0,55
