t,S,I
0.0,58,1
2.3476646730276785,57,2
4.799105892309965,56,3
5.02344682377907,55,4
6.06853406754958,54,5
6.417168452135438,53,6
6.818364246186832,52,7
7.190241084315016,51,8
8.27354182322619,50,9
8.43584262855733,49,10
8.901005488406232,48,11
10.66590813399156,47,12
10.74430849080712,46,13
10.745531728406629,45,14
10.954449529431495,44,15
10.968164401152128,43,16
11.203722629757298,42,17
12.174472865049111,41,18
12.280464987077028,40,19
12.480093441582692,39,20
12.486238796746537,38,21
12.881438108158504,37,22
13.69489973139871,36,23
13.879099176481905,35,24
14.277586657098633,34,25
14.553619876091599,33,26
14.804531663217976,32,27
15.67785027184018,31,28
15.910232492698539,30,29
16.229126990551656,29,30
16.261128676896174,28,31
16.4757220918819,27,32
16.855086956647803,26,33
17.60826654990147,25,34
17.705716637290607,24,35
17.937904995640036,23,36
18.12540477893855,22,37
18.49197305532299,21,38
18.505347145747347,20,39
18.74117950064563,19,40
18.896350511296937,18,41
19.384087736464632,17,42
19.55844023584062,16,43
19.635273559823773,15,44
19.807095318775392,14,45
20.17347100665766,13,46
20.219381392300207,12,47
20.542213163432184,11,48
21.45236431058677,10,49
22.311793333523205,9,50
22.4287490468002,8,51
22.506827760673534,7,52
22.551594890051962,6,53
22.611471352897503,5,54
23.092898339152054,4,55
24.28354983456245,3,56
25.828098091613015,2,57
35.519270843403206,1,58
38.5451747497591,0,59
