t,S,I
0.0,23,1
1.0868416702408081,22,2
1.8339263373208357,21,3
1.9017012560528734,20,4
1.9879302608229097,19,5
2.3179245851529413,18,6
3.133913015760274,17,7
4.577491299948873,16,8
5.7434056620659,15,9
7.823518288879045,14,10
8.315901272485746,13,11
8.384091753245375,12,12
9.224648286635095,11,13
9.68637504739371,10,14
11.631726160678772,9,15
12.035653544129945,8,16
13.783762584567315,7,17
21.27837490076452,6,18
21.960793316153197,5,19
23.326624916985605,4,20
24.63941501641522,3,21
24.93254627647692,2,22
31.616278128805,1,23
31.802554303668625,0,24
