t,S,I
0.0,25,1
5.983396349287548,24,2
15.803666147471649,23,3
17.5050391517078,22,4
19.241343033968338,21,5
32.003850626591586,20,6
32.07012460826539,19,7
34.474864962778526,18,8
39.94309280951407,17,9
41.700987784560326,16,10
42.011816416591266,15,11
42.63088143947015,14,12
42.63541368021756,13,13
43.526427719189726,12,14
45.252611564179084,11,15
45.69583795151205,10,16
46.14324638982081,9,17
46.5932606753608,8,18
49.13642678902794,7,19
51.23778344727094,6,20
51.52860669309612,5,21
51.57479696426687,4,22
51.627837452380305,3,23
51.85771518689748,2,24
52.08396162899217,1,25
52.27413310482076,0,26
