t,S,I
0.0,88,1
2.933356658742579,87,2
12.02023499681238,86,3
13.610030994975338,85,4
15.273293404277519,84,5
21.480643531589948,83,6
22.656918702524518,82,7
23.127717637790504,81,8
23.585556796442578,80,9
30.39368786945997,79,10
34.69392459672051,78,11
35.39392318528278,77,12
36.94706500081694,76,13
39.82643979977761,75,14
40.709141303023166,74,15
41.69436863321691,73,16
41.81714101934987,72,17
44.62414268564115,71,18
51.572748437614024,70,19
53.3632461103719,69,20
55.89277890166113,68,21
56.13683715449214,67,22
57.02601170066978,66,23
58.665295033000326,65,24
58.83036018927363,64,25
58.980053567557235,63,26
59.208716944177425,62,27
60.51764741930279,61,28
60.7262066542169,60,29
62.71871422642689,59,30
62.950018477233854,58,31
63.173349587469595,57,32
64.15223461243095,56,33
64.21125574214538,55,34
64.28813863435353,54,35
64.32722587465636,53,36
64.32913849547192,52,37
64.47987667976854,51,38
64.87958900143143,50,39
64.97670063291537,49,40
65.0673442951559,48,41
65.19988865594263,47,42
65.22702274925503,46,43
65.33050668566162,45,44
65.33439048123945,44,45
65.41236479291022,43,46
65.44004035542926,42,47
65.44727672195133,41,48
65.44907398097179,40,49
65.45115723550347,39,50
65.59437014637345,38,51
65.59646683054511,37,52
65.61975121877138,36,53
65.70332554890581,35,54
65.85238801908639,34,55
65.88791691483966,33,56
65.89043813105887,32,57
65.91458904878994,31,58
65.92099264061727,30,59
65.94182758267051,29,60
65.97951728135354,28,61
66.01006974566909,27,62
66.07639719554925,26,63
66.1414867080263,25,64
66.1757051566236,24,65
66.24206487073194,23,66
66.2479697808138,22,67
66.38249739795219,21,68
66.39287371835704,20,69
66.43624057558603,19,70
66.44669758257963,18,71
66.58968972543573,17,72
66.62368524806386,16,73
66.65990277865959,15,74
66.70498016993199,14,75
66.73428676299632,13,76
66.9156080277931,12,77
67.09284672976706,11,78
67.19085626424655,10,79
67.35210253693943,9,80
67.48448380784293,8,81
67.71633516227422,7,82
67.83431138260705,6,83
67.8347747060174,5,84
67.99884185925373,4,85
68.06580069797442,3,86
68.99112585511169,2,87
69.09956814806995,1,88
69.69483710999106,0,89
