t,S,I
0.0,98,1
0.08945357498596414,97,2
0.09773066048943627,96,3
0.12247123449605073,95,4
0.1503066314728637,94,5
0.15519409461851946,93,6
0.2525465799331461,92,7
0.25432567096446096,91,8
0.29358863590992246,90,9
0.33503609344125007,89,10
0.3364194988193946,88,11
0.34348814442925224,87,12
0.37011508862943254,86,13
0.4344457031991805,85,14
0.4424360154311074,84,15
0.44280229576813895,83,16
0.4546870320771759,82,17
0.4786563013652127,81,18
0.4818763147264948,80,19
0.48751163350203097,79,20
0.5174283599191244,78,21
0.5182629329169093,77,22
0.5501264986238817,76,23
0.5559826272112739,75,24
0.55924629953817,74,25
0.5999803766377373,73,26
0.6001603434189892,72,27
0.602223680253334,71,28
0.6329006986711991,70,29
0.6842868031614495,69,30
0.6843717881065652,68,31
0.6856104215014028,67,32
0.6856226038343856,66,33
0.7051757448741742,65,34
0.7052927974856038,64,35
0.7055321982139445,63,36
0.7138560148686933,62,37
0.731841847332439,61,38
0.7440389606141106,60,39
0.7920150227075723,59,40
0.8084659085611768,58,41
0.8104794428255294,57,42
0.8425286014965,56,43
0.8474320149224647,55,44
0.8603071846199677,54,45
0.8936718187917009,53,46
0.8941822117108233,52,47
0.9129793537619567,51,48
0.9395359237033977,50,49
0.948388348189239,49,50
0.9772958210489978,48,51
0.9875682962296772,47,52
0.9883356924876013,46,53
1.033817079824121,45,54
1.104183199766248,44,55
1.2244904700506012,43,56
1.2491488124546533,42,57
1.269806207609495,41,58
1.2746627670099637,40,59
1.2883076865899226,39,60
1.300566832410561,38,61
1.3224112899715401,37,62
1.3292400146512326,36,63
1.3327546810367799,35,64
1.3418128600646064,34,65
1.4483774249386003,33,66
1.491415420829125,32,67
1.4979624518123442,31,68
1.5484106968927596,30,69
1.5539695122390846,29,70
1.6253370052351195,28,71
1.68906693113488,27,72
1.7160141232403145,26,73
1.7299570493991159,25,74
1.8205936755007837,24,75
1.8229360877049532,23,76
1.8393363259053517,22,77
1.8964617565548822,21,78
1.9976561038943552,20,79
2.0589554272765174,19,80
2.0590641662024667,18,81
2.082845336507602,17,82
2.1468127286753385,16,83
2.3418374307495617,15,84
2.421827504382911,14,85
2.4590005623748326,13,86
2.651737557025883,12,87
2.6819158942992876,11,88
3.0396617985329377,10,89
3.174301675411424,9,90
3.1987390604012624,8,91
3.2872775529433937,7,92
3.5923634321426494,6,93
3.617391540615234,5,94
3.821322363550499,4,95
3.8651564707613275,3,96
3.9061741198171247,2,97
3.94778837295544,1,98
4.166085267933547,0,99
