t,S,I
0.0,28,1
37.560271320744754,27,2
46.66220380950444,26,3
53.346156785705816,25,4
54.096724710892474,24,5
69.55994753202036,23,6
76.9577814689024,22,7
77.36560334753345,21,8
78.2160237431934,20,9
78.4516065864216,19,10
78.50789670603962,18,11
80.18314042879288,17,12
81.24220578457037,16,13
81.2813493461312,15,14
81.6303171084314,14,15
81.86851769308134,13,16
81.99199110964604,12,17
82.03543361018109,11,18
82.13616213616451,10,19
82.15869829144926,9,20
82.26482448992127,8,21
82.55037685070243,7,22
82.58122043765394,6,23
82.71884416188102,5,24
82.88431626712882,4,25
83.17161332628626,3,26
84.35160487368087,2,27
84.92114588240509,1,28
85.75443090812433,0,29
