t,S,I
0.0,27,1
0.715916773107195,26,2
2.2433266791744093,25,3
2.39313588730583,24,4
2.4103674072804746,23,5
2.4583303574426116,22,6
2.6102638453581792,21,7
2.6423255774184127,20,8
2.8292213663184835,19,9
2.9405985203602953,18,10
3.016158551451545,17,11
3.1380760772258265,16,12
3.270924926352011,15,13
3.386935997324261,14,14
3.3883342789270565,13,15
3.480244920365427,12,16
3.674252715788681,11,17
3.7883711433762586,10,18
3.8669561600071902,9,19
4.035034139838273,8,20
4.064558437573807,7,21
4.233147696932852,6,22
4.27522905875247,5,23
5.154610734089255,4,24
5.279394435021245,3,25
5.8406804179619005,2,26
6.536272098768058,1,27
7.907092337328461,0,28
