t,S,I
0.0,72,1
6.869941871046026,71,2
17.399264679497765,70,3
23.980818144068486,69,4
24.01872467704851,68,5
24.094324930314613,67,6
25.807337506964814,66,7
27.657960817783685,65,8
27.942760616935047,64,9
30.497698469411052,63,10
31.9478076601539,62,11
35.14526883338786,61,12
36.47737943169582,60,13
36.7112693337122,59,14
38.37541250932218,58,15
41.34451086225193,57,16
44.9578450856101,56,17
45.5657974156421,55,18
46.63094502272426,54,19
47.02532835635424,53,20
50.00260389042499,52,21
53.08197244272701,51,22
54.418674093300744,50,23
54.53422799118799,49,24
55.05666111154372,48,25
55.40486331445231,47,26
56.64655641016062,46,27
57.074222324006804,45,28
57.13793907522623,44,29
58.12222259597938,43,30
58.230484055664625,42,31
58.35728942764825,41,32
58.41611762822344,40,33
58.634610585385516,39,34
58.691855969701194,38,35
58.88196030557257,37,36
58.93517213240622,36,37
58.943233557165456,35,38
58.96974313744362,34,39
59.004252093295186,33,40
59.06130657807128,32,41
59.06764182971752,31,42
59.095396943038686,30,43
59.15287240764285,29,44
59.196099526467066,28,45
59.19638027896682,27,46
59.23341219602208,26,47
59.23559399581556,25,48
59.29809497693124,24,49
59.36891474758816,23,50
59.68072221392722,22,51
59.87541993803019,21,52
59.901434002541514,20,53
60.08935361952053,19,54
60.18016044310892,18,55
60.33961726403793,17,56
60.36143981201087,16,57
60.41151370911295,15,58
60.489152677374264,14,59
60.51814719645762,13,60
60.61683362546034,12,61
60.65356055612879,11,62
60.754048949020365,10,63
60.987846375329354,9,64
61.09027909966086,8,65
61.18266765706837,7,66
61.32299122811667,6,67
61.36025585335807,5,68
61.67797334143153,4,69
62.025328757156515,3,70
62.31233417896475,2,71
62.99981963150758,1,72
63.67188130625858,0,73
