t,S,I
0.0,21,1
8.12708568101569,20,2
15.276549456656458,19,3
22.048324200981536,18,4
24.00962653404116,17,5
27.402641002639108,16,6
27.4661449485773,15,7
27.760779525014065,14,8
29.510703562413376,13,9
29.541598575066004,12,10
29.733515743496664,11,11
30.07838303617869,10,12
30.949470335482843,9,13
31.251999811093906,8,14
31.65028599525734,7,15
31.722699079501766,6,16
32.073947207852164,5,17
32.41340658663282,4,18
32.7379278829924,3,19
32.90292803973638,2,20
34.91339417449818,1,21
36.5580730433311,0,22
