t,S,I
0.0,79,1
0.006002620199725529,78,2
0.0660256745883557,77,3
0.08459896281457076,76,4
0.08839759525221359,75,5
0.10848649435051985,74,6
0.14005594628704154,73,7
0.168817199899404,72,8
0.21835400774074734,71,9
0.22147623944254516,70,10
0.2252818535583079,69,11
0.2350524075408535,68,12
0.2420373388928903,67,13
0.25285266657452865,66,14
0.2709839406960506,65,15
0.3500343068095453,64,16
0.39362785447077836,63,17
0.44858713576962855,62,18
0.4656164303605861,61,19
0.47758654546045903,60,20
0.49181789505354406,59,21
0.4994613944793771,58,22
0.5397198969894897,57,23
0.5611552064547751,56,24
0.5724990717576206,55,25
0.5925844649862054,54,26
0.6217375573797174,53,27
0.6271270449767512,52,28
0.6279290525013796,51,29
0.644457683343842,50,30
0.6665091106170333,49,31
0.6696787705164802,48,32
0.67411061526371,47,33
0.6754780142836433,46,34
0.6927261197783642,45,35
0.7117481082033451,44,36
0.7310777851793413,43,37
0.7534332114199801,42,38
0.8249379800199673,41,39
0.8253133063276753,40,40
0.8568949087469115,39,41
0.8616432861395142,38,42
0.8665679740971525,37,43
0.879813417973218,36,44
0.8977444613223082,35,45
0.9181674886714535,34,46
0.9219578476264407,33,47
1.0313668464659336,32,48
1.0405858351050112,31,49
1.1090661838819345,30,50
1.12649519248704,29,51
1.1368809126162396,28,52
1.1375354422795791,27,53
1.172687106958102,26,54
1.2078038445485193,25,55
1.2144467039829687,24,56
1.2582896301389164,23,57
1.2667772865655602,22,58
1.3248565285785336,21,59
1.3671190183663717,20,60
1.4002582499547684,19,61
1.4375035955942028,18,62
1.4694254554127697,17,63
1.5281740604814709,16,64
1.7005115737234227,15,65
1.717955180635204,14,66
1.7716373746709286,13,67
1.8589183148457695,12,68
1.937451351761641,11,69
2.009485457487828,10,70
2.0428876259461437,9,71
2.068465935342753,8,72
2.2107062563722675,7,73
2.24313954063112,6,74
2.3107205970631832,5,75
2.47725353427951,4,76
2.484464686289767,3,77
2.7800635497511905,2,78
3.0416691090916084,1,79
4.440208992988497,0,80
