t,S,I
0.0,65,1
0.15874742538971617,64,2
0.17523159250109488,63,3
0.2594798286319784,62,4
0.28321498892528846,61,5
0.2901844664383863,60,6
0.3233076701845241,59,7
0.3378807702892229,58,8
0.34133078453347676,57,9
0.37211985409426596,56,10
0.3854975274487139,55,11
0.38631624753077753,54,12
0.4309466101633831,53,13
0.4445607071357806,52,14
0.4489411440713669,51,15
0.45141474257910796,50,16
0.46103746015112146,49,17
0.4631074449690543,48,18
0.5166541274181504,47,19
0.5505966328499259,46,20
0.552630840991159,45,21
0.5663063329800857,44,22
0.5710983653521919,43,23
0.5734876570732514,42,24
0.5750313768752274,41,25
0.5762921471382244,40,26
0.5865400062375883,39,27
0.62513453405309,38,28
0.6296189538911113,37,29
0.6546678955483016,36,30
0.6761420920888677,35,31
0.7189641294565161,34,32
0.72679859940329,33,33
0.7418411843807714,32,34
0.7615219496203481,31,35
0.8723585966754475,30,36
0.9207428967578902,29,37
1.0447814100830377,28,38
1.0494123645323565,27,39
1.0611674223526328,26,40
1.0766574259302075,25,41
1.1232025276006283,24,42
1.1304235180784976,23,43
1.1863716271436382,22,44
1.214666087359909,21,45
1.4211713583451213,20,46
1.4353870006157998,19,47
1.4778967573873,18,48
1.5249051560630782,17,49
1.6005041605434367,16,50
1.6141298914123818,15,51
1.6168623403521456,14,52
1.636865315764052,13,53
1.7664012570965606,12,54
1.8680978592222879,11,55
2.015941578598049,10,56
2.1421916949059416,9,57
2.5132125887976833,8,58
2.670796660159316,7,59
3.1776604618218043,6,60
3.1841804857278055,5,61
3.8270157293420732,4,62
3.9171072996951124,3,63
4.031130731251736,2,64
4.467560737803452,1,65
4.561411337001081,0,66
