t,S,I
0.0,130,1
0.218112539769873,129,2
0.24499885995943083,128,3
0.2761925687864075,127,4
0.2802903773201532,126,5
0.2888838886821288,125,6
0.3075140973896203,124,7
0.31196904799072006,123,8
0.31833743829502714,122,9
0.33963364504390187,121,10
0.3597112968317752,120,11
0.3625678137758354,119,12
0.3678871998375212,118,13
0.37234898976692227,117,14
0.37912328929526684,116,15
0.3796354605369336,115,16
0.3934776540521052,114,17
0.39731192423584905,113,18
0.40286380368975305,112,19
0.40628579787555097,111,20
0.4093749131178072,110,21
0.4199258660313785,109,22
0.4207821693943849,108,23
0.43995957305297173,107,24
0.4420080534580939,106,25
0.44404537707779773,105,26
0.4557303252040437,104,27
0.46219904113618165,103,28
0.4741701673874994,102,29
0.4744312699244892,101,30
0.4941377290110928,100,31
0.5056473344383242,99,32
0.5328163593212951,98,33
0.5616128502785838,97,34
0.5673403485095403,96,35
0.6009158179636792,95,36
0.6101944465508095,94,37
0.6386808124334477,93,38
0.64371172842702,92,39
0.648401966071692,91,40
0.6514550449126449,90,41
0.6587829359732045,89,42
0.6681528288548185,88,43
0.673801242125421,87,44
0.6750032819018219,86,45
0.6783654801876555,85,46
0.7222431928717369,84,47
0.7294427763135577,83,48
0.7714518381609787,82,49
0.7814866241237957,81,50
0.7930843529563149,80,51
0.7951135729210207,79,52
0.7975564214195651,78,53
0.8012302078437228,77,54
0.8019788100318924,76,55
0.8042157040649267,75,56
0.8378240026525196,74,57
0.8454292396658626,73,58
0.8510642451543159,72,59
0.8845741646524388,71,60
0.885516241851954,70,61
0.9029137056094214,69,62
0.9234844448819254,68,63
0.9739709032247288,67,64
0.9806730691686114,66,65
0.9914163391162397,65,66
1.0050695991042315,64,67
1.0139639842480876,63,68
1.0249295744603049,62,69
1.0288090805051837,61,70
1.0493855988507932,60,71
1.0872790644035597,59,72
1.1788681370720717,58,73
1.2004075718117937,57,74
1.243118086022892,56,75
1.2490287839776302,55,76
1.2510345662669489,54,77
1.268711418589744,53,78
1.3329331393856896,52,79
1.3393629945017322,51,80
1.3459023352301043,50,81
1.360775925487185,49,82
1.3691511954476159,48,83
1.3715624018799593,47,84
1.4141339812771594,46,85
1.4463380226112734,45,86
1.5190057047053223,44,87
1.5294755133787445,43,88
1.5517284851642337,42,89
1.5799022054268035,41,90
1.6086429842608816,40,91
1.6244786892670575,39,92
1.6251575678369579,38,93
1.6252514526500763,37,94
1.6267464224316588,36,95
1.6528971623764952,35,96
1.6712604520363579,34,97
1.6843542156167646,33,98
1.6894142539513064,32,99
1.6988263949350533,31,100
1.7348138734343046,30,101
1.7788338056243702,29,102
1.7816027968675345,28,103
1.783697174501442,27,104
1.8141433654324175,26,105
1.8595514592408213,25,106
1.913107403837793,24,107
2.0192564568243037,23,108
2.0284590603993045,22,109
2.05387227358703,21,110
2.060579632771795,20,111
2.065632094829951,19,112
2.067971743406848,18,113
2.0942905540307044,17,114
2.1260915795663653,16,115
2.2808414539358184,15,116
2.289208390712926,14,117
2.294563291983431,13,118
2.3545059599392855,12,119
2.4766888477599163,11,120
2.638155350980124,10,121
2.7636694633865484,9,122
2.78987536314471,8,123
2.8075864405416455,7,124
3.0063257532206973,6,125
3.3822407497982967,5,126
3.5324804719504526,4,127
4.114886636806203,3,128
4.981446880084433,2,129
6.305368973973454,1,130
8.648543560399455,0,131
