t,S,I
0.0,117,1
0.0816497478536649,116,2
0.1763567592240914,115,3
0.18972401704895403,114,4
0.19924947924337333,113,5
0.21286420122982813,112,6
0.2249024812707399,111,7
0.2643320247705164,110,8
0.2688227746412621,109,9
0.27000738566588783,108,10
0.2705599369928484,107,11
0.28460453829954047,106,12
0.28686786556271615,105,13
0.29864110356809476,104,14
0.2993209002979879,103,15
0.3044275116336192,102,16
0.31244291431567467,101,17
0.3210461257334719,100,18
0.32572054469401,99,19
0.33128885317165013,98,20
0.33634408502835944,97,21
0.3530569246656622,96,22
0.3537899543993921,95,23
0.3564743885107391,94,24
0.3692999295530882,93,25
0.3733010870983391,92,26
0.3843259759071776,91,27
0.3860491093117655,90,28
0.40028418839582885,89,29
0.40096058511589805,88,30
0.40515962534123234,87,31
0.4088053578570686,86,32
0.41078217999967026,85,33
0.41408086088332813,84,34
0.41646714875146085,83,35
0.44740230837068007,82,36
0.4630154020888103,81,37
0.46390783125048535,80,38
0.4891340990558844,79,39
0.4905682024758002,78,40
0.5203898026945468,77,41
0.5204680618672515,76,42
0.5254616445622049,75,43
0.5308177448823638,74,44
0.5381625977660524,73,45
0.5461740927467132,72,46
0.547569336508169,71,47
0.55397087564628,70,48
0.5876779648031792,69,49
0.6363111364388933,68,50
0.6815409334475654,67,51
0.6861594089965479,66,52
0.6914247549038955,65,53
0.7066591914226763,64,54
0.7176408469701415,63,55
0.7225677663033818,62,56
0.745117443435834,61,57
0.7770518238907814,60,58
0.7941982517770949,59,59
0.8192844761871124,58,60
0.879083060672187,57,61
0.8858883531445788,56,62
0.8875154355715228,55,63
0.8979450375150587,54,64
0.9502734733914642,53,65
0.953054795207321,52,66
0.9697405691627987,51,67
0.9726551129617889,50,68
1.0239454663125798,49,69
1.054157035778022,48,70
1.0712820975471142,47,71
1.1082292829984735,46,72
1.108300901317797,45,73
1.2271823256644971,44,74
1.2284752029855384,43,75
1.2538486476719781,42,76
1.2933346444193834,41,77
1.3408090346198474,40,78
1.3446082992067867,39,79
1.3616797927674298,38,80
1.3748135410239763,37,81
1.4191782070368673,36,82
1.4240084591293918,35,83
1.466383373626739,34,84
1.4950645971621737,33,85
1.526153401752533,32,86
1.5585077261150933,31,87
1.6507806205457576,30,88
1.6881037995491972,29,89
1.704017044409821,28,90
1.8277098755416514,27,91
1.8404130153715066,26,92
1.8578261083967609,25,93
1.9005572557884287,24,94
1.9171940405656145,23,95
1.9192585234622708,22,96
1.967813035802987,21,97
1.9992772735673237,20,98
2.012300994705155,19,99
2.0277525000995396,18,100
2.0390388177434224,17,101
2.077878392006146,16,102
2.1153625450220996,15,103
2.133301500841238,14,104
2.149009255742742,13,105
2.244087733690973,12,106
2.252557629220367,11,107
2.289485212328239,10,108
2.3060574942879297,9,109
2.519485035058026,8,110
2.641581560817013,7,111
2.8343552215250254,6,112
2.9993880781053965,5,113
3.0797847503910805,4,114
3.143965169967979,3,115
3.4544833954447727,2,116
3.909256330772507,1,117
4.677366865191479,0,118
