t,S,I
0.0,142,1
6.976077491834113,141,2
8.815298958329839,140,3
15.220113086722321,139,4
16.324395841830373,138,5
19.15639849003757,137,6
24.683825042024424,136,7
25.014371374258698,135,8
31.877799640970167,134,9
35.7611295636384,133,10
36.45110588274154,132,11
38.29267097078981,131,12
50.46249539430728,130,13
52.013268232235085,129,14
52.65421838351246,128,15
58.352567047860184,127,16
62.05966742699513,126,17
63.278117383670875,125,18
66.98712524000187,124,19
68.68463687970981,123,20
70.00123314990562,122,21
76.02569100483751,121,22
77.42169777822917,120,23
78.35541782251514,119,24
81.78145708533667,118,25
82.6533525739469,117,26
82.86790107535236,116,27
83.43502379487825,115,28
86.15091188876288,114,29
86.87282405100873,113,30
87.62159913619936,112,31
89.2928794722664,111,32
92.9651470389887,110,33
93.06040431536614,109,34
93.71780648653348,108,35
93.76141549874659,107,36
97.05940359793475,106,37
97.56473272384362,105,38
97.80129164257524,104,39
98.47585920960617,103,40
99.36112590839689,102,41
99.43466908649194,101,42
99.46951335960202,100,43
100.04567682887969,99,44
100.09825632421946,98,45
100.41924202454325,97,46
100.59579958780336,96,47
100.66491232007397,95,48
100.78173162338452,94,49
100.80328453978426,93,50
101.06688412047019,92,51
101.1712819771513,91,52
101.25981147275854,90,53
101.36915228964551,89,54
101.50876535345687,88,55
101.56918696683385,87,56
101.63069524358522,86,57
101.63423508048612,85,58
101.64971716804097,84,59
101.85782276361466,83,60
101.86223759885267,82,61
101.95277218359826,81,62
101.96461267600681,80,63
102.04504079615396,79,64
102.07037589274796,78,65
102.08546725134686,77,66
102.12106333692695,76,67
102.1340149880758,75,68
102.14670384960061,74,69
102.15900861743333,73,70
102.2225410158398,72,71
102.24533384432023,71,72
102.24541241094083,70,73
102.26814050279114,69,74
102.29732913118617,68,75
102.35954371287878,67,76
102.3987461935935,66,77
102.41565610526244,65,78
102.42376656595691,64,79
102.43924335529069,63,80
102.45578478543901,62,81
102.46999555408051,61,82
102.48247778029456,60,83
102.53064010313183,59,84
102.55171111656207,58,85
102.61430339666062,57,86
102.65743623649361,56,87
102.66760282958182,55,88
102.66962353042086,54,89
102.67029615284075,53,90
102.67567631783946,52,91
102.75470720768944,51,92
102.7655882444455,50,93
102.80014140686802,49,94
102.84123182373324,48,95
102.8591745943838,47,96
102.91973793209198,46,97
102.92616026521763,45,98
102.94118950125412,44,99
102.95688738287149,43,100
102.99241179730075,42,101
103.02872547106469,41,102
103.04449234458198,40,103
103.0775389169907,39,104
103.0876179278287,38,105
103.1406456960829,37,106
103.14077524840256,36,107
103.19464926843322,35,108
103.21029405675836,34,109
103.26044495983176,33,110
103.27856233783255,32,111
103.30431257473086,31,112
103.45820883509114,30,113
103.47890940903827,29,114
103.50929688746508,28,115
103.51677509321941,27,116
103.51825987473133,26,117
103.53270753557452,25,118
103.57669456910862,24,119
103.58647364211794,23,120
103.59101153875388,22,121
103.60963129807196,21,122
103.72542807040006,20,123
103.75099064493894,19,124
103.79643916708676,18,125
103.89403756990572,17,126
103.91027208793997,16,127
104.1216770280417,15,128
104.13337119289861,14,129
104.1746333086489,13,130
104.22274812578661,12,131
104.28305544861317,11,132
104.39036630098687,10,133
104.53300449259011,9,134
104.66308656176795,8,135
104.67570416866452,7,136
104.69538437189291,6,137
105.15011410835142,5,138
105.2023486102226,4,139
105.25343861680557,3,140
105.9656400050447,2,141
105.96893744376891,1,142
106.46457128271332,0,143
