t,S,I
0.0,132,1
0.2260982470121652,131,2
3.767646927493829,130,3
10.379961905321185,129,4
15.836831027515757,128,5
17.619657123207407,127,6
17.869426849482004,126,7
18.30772776439627,125,8
24.411164517815973,124,9
31.690708787446006,123,10
39.952477641742625,122,11
44.43292100523168,121,12
44.57779609874457,120,13
44.64853559122636,119,14
45.290206415950756,118,15
55.89792794264378,117,16
60.84011241400988,116,17
63.13064710070993,115,18
66.35410844098682,114,19
67.36309111782755,113,20
70.6404364922837,112,21
71.32967230056609,111,22
71.47831168809343,110,23
75.05397702154487,109,24
77.84598688103016,108,25
77.94752446661953,107,26
80.23700343845273,106,27
81.01071263724367,105,28
82.02390298683505,104,29
83.40633671296597,103,30
83.51669928779773,102,31
84.35303742903908,101,32
85.5569358492775,100,33
86.50220285194392,99,34
86.87334600126921,98,35
87.1518272439162,97,36
87.77646492134465,96,37
87.9168110664009,95,38
88.20434539806115,94,39
89.78998817201033,93,40
89.9596243488824,92,41
90.84110281563865,91,42
91.0213422922883,90,43
91.04011637698507,89,44
91.75007522583668,88,45
91.93381972216412,87,46
92.16240472509413,86,47
92.2347538966619,85,48
92.29566981468103,84,49
92.36942272965365,83,50
92.39094174573066,82,51
92.54867212606919,81,52
92.60467056822634,80,53
92.70805903917329,79,54
92.86655654549183,78,55
92.9436308507694,77,56
93.04622277004192,76,57
93.12235247318986,75,58
93.16245970743215,74,59
93.40177079416699,73,60
93.49233590110845,72,61
93.55983083580821,71,62
93.6115132121359,70,63
93.65230534564819,69,64
93.69972760450091,68,65
93.772374684093,67,66
93.79210084837126,66,67
93.79433154763343,65,68
93.82547855963102,64,69
93.83770927457324,63,70
93.87608416052248,62,71
93.91688770286251,61,72
93.91696260377259,60,73
93.9396272595798,59,74
94.0319905433895,58,75
94.06311625442657,57,76
94.07375105290909,56,77
94.09597978406232,55,78
94.11259277349345,54,79
94.1284061738516,53,80
94.13910849644782,52,81
94.16361266799144,51,82
94.1708521341762,50,83
94.18720117821596,49,84
94.23437621558041,48,85
94.26218309170604,47,86
94.26313061128678,46,87
94.2648169896042,45,88
94.27974549428427,44,89
94.30188516424087,43,90
94.3557882059834,42,91
94.3716190628485,41,92
94.44887781489763,40,93
94.45605601946001,39,94
94.46500106810957,38,95
94.50594444845585,37,96
94.53167892471073,36,97
94.54845639021357,35,98
94.54907813588342,34,99
94.5579535376099,33,100
94.598418171388,32,101
94.61613966259553,31,102
94.67128449850277,30,103
94.75082858113349,29,104
94.77885664251629,28,105
94.79941464414676,27,106
94.8347775289947,26,107
94.83905902517826,25,108
94.89097078055498,24,109
94.89771557667326,23,110
94.90098009537324,22,111
94.95527940369914,21,112
95.02694671824865,20,113
95.17033714094008,19,114
95.2280312958926,18,115
95.27218270829837,17,116
95.28141494692876,16,117
95.29629488757058,15,118
95.71267865556061,14,119
95.76208851336973,13,120
96.01876582428909,12,121
96.1028950482196,11,122
96.22293461693066,10,123
96.31408154240997,9,124
96.3160945542393,8,125
96.52970281536635,7,126
96.55772598374107,6,127
96.80050083579073,5,128
97.07496747884929,4,129
97.26582824703998,3,130
97.38907429893739,2,131
97.59595801023562,1,132
100.45982905379758,0,133
