t,S,I
0.0,29,1
0.3583015418353922,28,2
0.3809536544128795,27,3
0.6405656770265115,26,4
0.6809662500571168,25,5
0.8755640719212431,24,6
0.912792392008877,23,7
0.9283549417903836,22,8
0.9810659066457843,21,9
1.1355432454801768,20,10
1.163704388979189,19,11
1.2389130761296503,18,12
1.4950111199058185,17,13
1.5558127037463798,16,14
1.5937326418679243,15,15
2.0730745763957645,14,16
2.1303714826768747,13,17
2.200979474213744,12,18
2.2098924709961314,11,19
2.4779123240263674,10,20
2.7267886245685715,9,21
2.830954580403073,8,22
2.9008543277332453,7,23
3.007876932131524,6,24
3.011545285392697,5,25
3.05678022736712,4,26
3.276650431859169,3,27
3.6835765220222703,2,28
4.2956752462011245,1,29
4.944995412963501,0,30
