t,S,I
0.0,94,1
0.13991527377087634,93,2
0.14151790201747957,92,3
0.15274673508721662,91,4
0.1728503428187775,90,5
0.1794865670471221,89,6
0.25932461303857024,88,7
0.2603630102782939,87,8
0.26557690317669336,86,9
0.27145299783790067,85,10
0.2823755648520156,84,11
0.2907370989570964,83,12
0.3057543069283399,82,13
0.3207861680553836,81,14
0.3257309303831982,80,15
0.326942183020656,79,16
0.353913557141174,78,17
0.3651892534157106,77,18
0.38882127223401997,76,19
0.4026298291745138,75,20
0.4197358563966509,74,21
0.44502999804492455,73,22
0.445099060469572,72,23
0.49863878911537624,71,24
0.5027263769034332,70,25
0.5060904783141669,69,26
0.5131422898420642,68,27
0.5172266146773585,67,28
0.5376483483002724,66,29
0.5385054570510672,65,30
0.5496715276089577,64,31
0.5614193070517335,63,32
0.5706969138124004,62,33
0.5875742731663808,61,34
0.6078162164624237,60,35
0.6588160390023622,59,36
0.670081451339441,58,37
0.6733992725007718,57,38
0.7069057435611071,56,39
0.7353780559909885,55,40
0.740632067225951,54,41
0.7467820780317267,53,42
0.7482941060592565,52,43
0.7661602104577878,51,44
0.7794672188540757,50,45
0.7859196330783742,49,46
0.8176585341761037,48,47
0.911508491389388,47,48
0.9246852588316552,46,49
0.9432748873394939,45,50
0.9672779194226799,44,51
0.984714682292478,43,52
0.9916448170329649,42,53
1.0009725350161305,41,54
1.002775897242401,40,55
1.012551046222923,39,56
1.0145648397154234,38,57
1.0443002432951736,37,58
1.0471297914498587,36,59
1.0669685882361784,35,60
1.0777984807018919,34,61
1.1195700424994552,33,62
1.1529506857761704,32,63
1.1674139897186582,31,64
1.2120074955221631,30,65
1.270391020294771,29,66
1.294883000051335,28,67
1.3086187175119255,27,68
1.369844516330938,26,69
1.449307183448703,25,70
1.4505723834620485,24,71
1.5909626247260034,23,72
1.8001375552679941,22,73
1.8833906880454054,21,74
1.9149917970551134,20,75
1.966821133144376,19,76
1.9766024806861129,18,77
1.9815349389275163,17,78
2.0958716838650506,16,79
2.112786608657516,15,80
2.149893263028331,14,81
2.4509813615000153,13,82
2.4620164721476403,12,83
2.678337563943778,11,84
2.867757561123331,10,85
2.937608981166849,9,86
3.0426951188559452,8,87
3.2059704239198896,7,88
3.2849219454049496,6,89
3.4142072373166004,5,90
3.4994206809430897,4,91
4.212948097634956,3,92
4.354744058271909,2,93
5.203115648324071,1,94
5.7560408618384775,0,95
