t,S,I
0.0,159,1
0.03699145264595239,158,2
0.05417960175401471,157,3
0.06964086553462158,156,4
0.07248639302783003,155,5
0.07509826356272757,154,6
0.07989479411729028,153,7
0.08906864998647697,152,8
0.09085302006179244,151,9
0.10951163122597037,150,10
0.11639249806389411,149,11
0.11918069778925532,148,12
0.1203432635362656,147,13
0.12278379300073555,146,14
0.12644687592982387,145,15
0.16656199551099332,144,16
0.17624166904660465,143,17
0.18187492175446698,142,18
0.18306002225842868,141,19
0.18955584891529037,140,20
0.1939840948971191,139,21
0.19449786781128858,138,22
0.20192679528600962,137,23
0.216400034198455,136,24
0.21883525386475908,135,25
0.22837713436674706,134,26
0.23139652168792998,133,27
0.2454386931204972,132,28
0.2525706788456188,131,29
0.25378313083183507,130,30
0.2544416292734518,129,31
0.256926325800722,128,32
0.2598265586859262,127,33
0.265937278327215,126,34
0.28015446289231394,125,35
0.280283176292492,124,36
0.28721520563395164,123,37
0.2959408308806621,122,38
0.3084340120840219,121,39
0.30952118621666147,120,40
0.3227202235036014,119,41
0.32993649739434344,118,42
0.33440837539830814,117,43
0.33629280204199474,116,44
0.3508309564179071,115,45
0.3621965486035762,114,46
0.3751229157489007,113,47
0.3764932688723325,112,48
0.39025931070665837,111,49
0.40221232582658867,110,50
0.4205816040268012,109,51
0.449062718049638,108,52
0.4575626583908719,107,53
0.4705589346385307,106,54
0.47663099241405654,105,55
0.48108789446203737,104,56
0.4824863387041037,103,57
0.48496806954235105,102,58
0.49446318789847443,101,59
0.503168672615248,100,60
0.5188685587587245,99,61
0.5253740064418327,98,62
0.5331975480907514,97,63
0.5455641665590982,96,64
0.5522105179403941,95,65
0.5710385302890094,94,66
0.6002034006569492,93,67
0.6117765646091317,92,68
0.6413941123770575,91,69
0.641545473996794,90,70
0.6482004255954243,89,71
0.6576226907901652,88,72
0.6832385514073775,87,73
0.68510929637737,86,74
0.6880121410046778,85,75
0.6957401738220408,84,76
0.7024051498640195,83,77
0.7028953745711269,82,78
0.7104445879501943,81,79
0.7110431613731817,80,80
0.7214349367017203,79,81
0.7269071890687542,78,82
0.7398935728394223,77,83
0.7416798208968285,76,84
0.7618156208686986,75,85
0.7681720826513091,74,86
0.7812201409472292,73,87
0.786648992480766,72,88
0.8112997830543683,71,89
0.8136918129730057,70,90
0.8488868036064752,69,91
0.8684799500899082,68,92
0.8767428588004805,67,93
0.8857734044294767,66,94
0.8990125827757759,65,95
0.9049013305197452,64,96
0.914043460665754,63,97
0.9235462988861595,62,98
0.9285261670674518,61,99
0.9378948166922065,60,100
0.9432413271220186,59,101
0.9436090416376316,58,102
0.9512622102645995,57,103
0.9565220625804794,56,104
0.9626750636698226,55,105
0.9695438119185004,54,106
0.9704631732832596,53,107
0.9729346414021517,52,108
0.9879985052199519,51,109
0.9963587550357131,50,110
1.0658005614532216,49,111
1.1113655385370884,48,112
1.129900434505324,47,113
1.1299603482160006,46,114
1.1536912087835038,45,115
1.1542000067517808,44,116
1.1627468735794508,43,117
1.1731894281496307,42,118
1.1913505745636164,41,119
1.2338306030028259,40,120
1.257383226207832,39,121
1.2580738442429928,38,122
1.2999293196342827,37,123
1.316188775754815,36,124
1.336440350059949,35,125
1.3394077173866659,34,126
1.3432265085777721,33,127
1.3763330978958368,32,128
1.4039170208862202,31,129
1.4123162925879873,30,130
1.4301218642816755,29,131
1.48244746827928,28,132
1.5436743241584219,27,133
1.5902141223136546,26,134
1.5934123726770733,25,135
1.6795539201176541,24,136
1.7352706678959167,23,137
1.779966223841485,22,138
1.7829152727695496,21,139
1.8458630150188635,20,140
1.8595060221799027,19,141
1.8903127194990268,18,142
1.937076597361152,17,143
2.0371874631859077,16,144
2.126375044431798,15,145
2.1676179873685326,14,146
2.195197471635357,13,147
2.2457773554990275,12,148
2.2499795843584263,11,149
2.3544221967003587,10,150
2.368672332268503,9,151
2.6029933727048515,8,152
2.6227490724933684,7,153
3.006360885151741,6,154
3.140072348591682,5,155
3.3639185838330063,4,156
3.387174327049558,3,157
3.4259188734086705,2,158
4.028959023587876,1,159
4.1014892793149365,0,160
