t,S,I
0.0,33,1
2.6014559617379254,32,2
3.18745222090517,31,3
4.048479821150937,30,4
4.138628367109307,29,5
4.5472436409288,28,6
4.621792476820319,27,7
4.78874666801754,26,8
5.075309322308362,25,9
5.665375546905697,24,10
6.015672100814518,23,11
6.477611286074147,22,12
6.627738187469853,21,13
6.645588392856616,20,14
6.926883402326017,19,15
7.549827009594858,18,16
7.5591475526931085,17,17
7.669565562125159,16,18
7.719530863150763,15,19
7.730362873790691,14,20
7.917924316342101,13,21
7.929265002052077,12,22
7.93376898220569,11,23
8.081813157399855,10,24
8.200361716635202,9,25
8.235139813602645,8,26
8.303591033169754,7,27
8.439191252072336,6,28
8.505648323680374,5,29
8.519118463522867,4,30
8.932245338202527,3,31
9.161861451625116,2,32
10.4452138929407,1,33
14.730055657320882,0,34
