t,S,I
0.0,24,1
15.556079822555628,23,2
19.514636176491937,22,3
20.24430252161975,21,4
20.82255381963787,20,5
21.949697332129727,19,6
21.95175782008454,18,7
23.154541088882173,17,8
31.715764911101992,16,9
33.17840943188073,15,10
36.005247496193434,14,11
37.25891084945228,13,12
41.7810642953514,12,13
43.260510112823425,11,14
44.660803795236035,10,15
44.74187415475201,9,16
44.80128387180455,8,17
44.93681524930178,7,18
45.23601923719738,6,19
47.45579716089135,5,20
52.41090577769074,4,21
53.547030017166925,3,22
54.13782470376993,2,23
55.34830707819687,1,24
56.52831834436699,0,25
