t,S,I
0.0,22,1
0.024312583396164825,21,2
0.04631622713552274,20,3
0.16943684911677898,19,4
0.2926572159631313,18,5
0.3517185145243832,17,6
0.4382615541257256,16,7
0.48965356301276175,15,8
0.8345457842510096,14,9
0.9061129967329236,13,10
0.9971372717075022,12,11
1.0472831867495391,11,12
1.0706992759297846,10,13
1.3654149324166465,9,14
1.371120670949969,8,15
1.4110063632711587,7,16
1.4446555810249773,6,17
1.6896400584634943,5,18
1.7461763935258925,4,19
1.8397099718179526,3,20
2.004941571975154,2,21
2.2246505418704574,1,22
2.282867966212783,0,23
