t,S,I
0.0,27,1
6.705119520141964,26,2
9.371888557967132,25,3
12.227311511906693,24,4
15.091303339153264,23,5
15.313092396648106,22,6
16.852264214488017,21,7
18.20320699516639,20,8
18.263859164780005,19,9
18.31691338546628,18,10
19.373206250381774,17,11
20.1382399195076,16,12
20.327988869426456,15,13
20.992254335715188,14,14
21.998543792363023,13,15
22.676037712292015,12,16
34.27173592669973,11,17
39.0616711774586,10,18
40.34462662133695,9,19
41.63841881045694,8,20
52.494457244365194,7,21
53.4395595654582,6,22
55.13004683645953,5,23
69.49794196212449,4,24
70.12255356856342,3,25
70.39030988876026,2,26
72.08626682076367,1,27
72.6715114410281,0,28
