t,S,I
0.0,163,1
0.1567483107064125,162,2
0.2167072755786843,161,3
0.26203401525952763,160,4
0.26271752009131266,159,5
0.26466983662064325,158,6
0.26570139101997936,157,7
0.27056178636415046,156,8
0.2744508518310135,155,9
0.27873640186518694,154,10
0.28466681408511185,153,11
0.28782566172151886,152,12
0.2907486781893655,151,13
0.2912003382934377,150,14
0.29911116657880643,149,15
0.3114331029414726,148,16
0.321217238932165,147,17
0.32121795517381846,146,18
0.3280039884119751,145,19
0.33497066194766,144,20
0.3396319633950288,143,21
0.35560515356751343,142,22
0.35923855161964063,141,23
0.360718231640756,140,24
0.3709592735003199,139,25
0.371075424953577,138,26
0.3716776090925134,137,27
0.37225637904463604,136,28
0.3759019038898588,135,29
0.3873050133031297,134,30
0.40878678538061897,133,31
0.4195842012814343,132,32
0.4225943576164107,131,33
0.43252593630996006,130,34
0.4437154381002932,129,35
0.47521208900842166,128,36
0.4765421133166964,127,37
0.5127019802305616,126,38
0.5191314467496342,125,39
0.5201688398523218,124,40
0.5412669254547582,123,41
0.5523295337181263,122,42
0.5621417414737007,121,43
0.5623782076800301,120,44
0.5765780629338038,119,45
0.5966718209478398,118,46
0.5971646320455418,117,47
0.5977483753666746,116,48
0.601126267698998,115,49
0.609156231297844,114,50
0.6244648171885698,113,51
0.626593277822111,112,52
0.6385666383921397,111,53
0.6416896722885727,110,54
0.6524323945852121,109,55
0.6950243139553127,108,56
0.7009949821392973,107,57
0.7048202233757987,106,58
0.7096593480190917,105,59
0.7195081891826397,104,60
0.7239307782457831,103,61
0.7310487423806168,102,62
0.7585119567035932,101,63
0.7618906956884571,100,64
0.7678495822862753,99,65
0.7694897421170969,98,66
0.7706828606723276,97,67
0.7744610223147815,96,68
0.7971873193176052,95,69
0.8164143249631411,94,70
0.8170486257431929,93,71
0.8192432594172775,92,72
0.8724834704202925,91,73
0.8743734570185473,90,74
0.8845567917320217,89,75
0.9012218751546076,88,76
0.9082934800307924,87,77
0.9116449203948139,86,78
0.9123737525661221,85,79
0.9575727453007689,84,80
0.9690704922383495,83,81
0.9758860422763793,82,82
0.9793823350834081,81,83
0.9859730929266463,80,84
0.9881659201141757,79,85
0.9965680822171853,78,86
1.0036464713613993,77,87
1.0120122892051662,76,88
1.0125110106479946,75,89
1.0143377718851416,74,90
1.0147502922842158,73,91
1.0328327201915726,72,92
1.0345606033070716,71,93
1.0374885815695816,70,94
1.0587670766392685,69,95
1.0720085420670178,68,96
1.1088953203302703,67,97
1.1118875020109997,66,98
1.1164621161857222,65,99
1.1442263119953788,64,100
1.1611157140305064,63,101
1.1642899040635866,62,102
1.1738858601233908,61,103
1.18341202293927,60,104
1.186410338751754,59,105
1.2207870432751722,58,106
1.2317972959231311,57,107
1.2513970713532792,56,108
1.2524263721038909,55,109
1.2722867244332488,54,110
1.2776141098119442,53,111
1.287906678570931,52,112
1.3082326735890901,51,113
1.3193116325597831,50,114
1.3236836492258661,49,115
1.3346566060241558,48,116
1.3457422623708664,47,117
1.3809526471464186,46,118
1.4191003168688143,45,119
1.4521946222726392,44,120
1.4596990428714818,43,121
1.5787357726122195,42,122
1.6734535733225062,41,123
1.712518887365275,40,124
1.714840943448927,39,125
1.7224780754814848,38,126
1.7615466788090701,37,127
1.8110396980751478,36,128
1.8270214645999583,35,129
1.8287521456217584,34,130
1.874298774031066,33,131
1.881666998419657,32,132
1.9481725217227661,31,133
1.952235485633981,30,134
1.9537399464049545,29,135
1.9723831597788128,28,136
1.9806726270193398,27,137
2.025894002739455,26,138
2.0433066186696527,25,139
2.198582876620244,24,140
2.2041146213141642,23,141
2.208321374002007,22,142
2.2146498443314484,21,143
2.2949055047372675,20,144
2.3038287639759494,19,145
2.3119098472914215,18,146
2.373299079782924,17,147
2.4027619599746175,16,148
2.5944676168144674,15,149
2.6394707068096874,14,150
2.674394545240173,13,151
2.6984335446547516,12,152
2.756921768398181,11,153
3.0549912566912005,10,154
3.270058610354455,9,155
3.508170684045761,8,156
4.091077995850356,7,157
4.168471375095109,6,158
4.313531152854246,5,159
4.596526468808333,4,160
4.647993600181788,3,161
4.999478751674361,2,162
5.222238308231681,1,163
7.036696610078989,0,164
