t,S,I
0.0,142,1
0.026753565202668694,141,2
0.037267584646633545,140,3
0.06381627243973459,139,4
0.06543123457176504,138,5
0.06773828716847843,137,6
0.07233780452570725,136,7
0.09490308750648126,135,8
0.11023336547843307,134,9
0.1216488671492294,133,10
0.12529729300909032,132,11
0.13395756584720264,131,12
0.1392932304843846,130,13
0.1692809868425605,129,14
0.17180797310219376,128,15
0.18312304732633655,127,16
0.1943114750750991,126,17
0.22099928762735618,125,18
0.23240799778205432,124,19
0.23846667078017084,123,20
0.25383861849854045,122,21
0.2609740446872422,121,22
0.26570371086692995,120,23
0.2846473849454358,119,24
0.28536595981224727,118,25
0.3026629307949874,117,26
0.31264374681549495,116,27
0.3224746623532086,115,28
0.32882356054469514,114,29
0.3347214662416299,113,30
0.33760130685356726,112,31
0.3461775283186588,111,32
0.35292261515564044,110,33
0.35644265338545983,109,34
0.36754585221476266,108,35
0.3838686167130979,107,36
0.39049358270635537,106,37
0.42988375688480607,105,38
0.43020549722841495,104,39
0.4366741853372241,103,40
0.4392269763331657,102,41
0.4466135724182457,101,42
0.45593661656812734,100,43
0.4686869359371863,99,44
0.48436797725559677,98,45
0.4999189136895315,97,46
0.5088721024821828,96,47
0.5158446505349344,95,48
0.5475303651764365,94,49
0.5532949669677835,93,50
0.5566058327853755,92,51
0.5580184308834837,91,52
0.5689393171703215,90,53
0.5880534869335444,89,54
0.6170631679010368,88,55
0.6280361065966132,87,56
0.6341559261149854,86,57
0.6744710706614108,85,58
0.6821140884084974,84,59
0.6890081773474083,83,60
0.6903379758011499,82,61
0.7036950225549274,81,62
0.7247041702293847,80,63
0.7352747023388612,79,64
0.7414376566491345,78,65
0.7497694577815917,77,66
0.7506533704035065,76,67
0.7757732802415257,75,68
0.8259585728734115,74,69
0.8385323789108071,73,70
0.8394967520718277,72,71
0.8481877296181815,71,72
0.877600709419291,70,73
0.8961848857595249,69,74
0.9605931786877243,68,75
0.9617527742169887,67,76
0.966056707078159,66,77
0.9711385458514259,65,78
1.0378435514364646,64,79
1.0583022885214508,63,80
1.087749965132669,62,81
1.0986718204251251,61,82
1.1123165169141753,60,83
1.194639574745947,59,84
1.2009592182601543,58,85
1.2101673215251432,57,86
1.219482381589028,56,87
1.2209074005402916,55,88
1.2209171769965572,54,89
1.2694604975621955,53,90
1.2974711601971851,52,91
1.3363358564956056,51,92
1.3457649240312692,50,93
1.3595981746619565,49,94
1.369157961851581,48,95
1.3732062606563737,47,96
1.3858404280868777,46,97
1.4034203273157717,45,98
1.4478634094441099,44,99
1.4760449366607675,43,100
1.5000112680872726,42,101
1.5057031320824403,41,102
1.556345355325731,40,103
1.5990436067139293,39,104
1.6269146550003186,38,105
1.7846311387910672,37,106
1.813084219565829,36,107
1.8187085569710406,35,108
1.8561084233896614,34,109
1.8588176520227209,33,110
1.8872257459558468,32,111
1.9433547081579525,31,112
1.9762456195626699,30,113
1.9819970264572837,29,114
1.9969324780065567,28,115
2.063810343707381,27,116
2.094726432708903,26,117
2.099946895502336,25,118
2.129858596929411,24,119
2.1490337142972273,23,120
2.210782043410077,22,121
2.2398236856067273,21,122
2.2653998212096367,20,123
2.2661070077674084,19,124
2.3923249609309747,18,125
2.5456386908317814,17,126
2.549804958631744,16,127
2.557199312650884,15,128
2.9118202683671353,14,129
3.0212522685381593,13,130
3.057590287563116,12,131
3.099784664343953,11,132
3.1596075006096065,10,133
3.24562625162745,9,134
3.2476592238941158,8,135
3.3214337971208305,7,136
3.456725689086291,6,137
3.615287088465583,5,138
3.9232257383942617,4,139
4.132714483002254,3,140
4.526775463473752,2,141
4.824939385851351,1,142
4.851429627808348,0,143
