t,S,I
0.0,28,1
1.3635776670871242,27,2
1.8256175145714182,26,3
1.987198013325807,25,4
2.0380788999978123,24,5
2.563568857837537,23,6
2.6243500279379455,22,7
2.662722324753123,21,8
2.6727502437230055,20,9
2.6981864985034956,19,10
3.0004764950769878,18,11
3.1067894060033194,17,12
3.2865736864734956,16,13
3.376427944935561,15,14
3.5434957151124404,14,15
3.6755247780592852,13,16
4.122068709142566,12,17
4.470411480758322,11,18
5.320146818304718,10,19
5.338446166328224,9,20
5.897692948403959,8,21
6.300136154000629,7,22
6.499023575927547,6,23
6.635891079023736,5,24
6.882326456004863,4,25
7.545069026703124,3,26
9.231161197321702,2,27
11.924672072534786,1,28
15.223027968740618,0,29
