t,S,I
0.0,29,1
0.36087729753356795,28,2
3.158440096153287,27,3
3.3192579145988934,26,4
3.432192026341624,25,5
4.0236172511592745,24,6
5.178460497488366,23,7
5.553879755897879,22,8
5.710686360042648,21,9
5.877473586213174,20,10
6.541228398383552,19,11
10.714835169455439,18,12
13.361514398790161,17,13
14.696434327977393,16,14
14.791095871706395,15,15
14.811455747371745,14,16
16.29654494346456,13,17
16.782011481575417,12,18
18.77901797386552,11,19
18.98808737578732,10,20
22.56163922156669,9,21
23.02437431193282,8,22
23.172959712468792,7,23
23.553332159198987,6,24
24.225588337629535,5,25
24.24415295110569,4,26
29.451490252771375,3,27
35.95594871982488,2,28
36.536043949027125,1,29
50.12056255643721,0,30
