t,S,I
0.0,34,1
0.2228650812677416,33,2
5.037060565807147,32,3
9.647768220218781,31,4
17.39491500133902,30,5
22.074352196868798,29,6
28.049383737845268,28,7
29.89321778841399,27,8
31.113621169243867,26,9
37.51297852136726,25,10
45.80808514833087,24,11
48.79446365935101,23,12
51.75844637936292,22,13
52.2764312970512,21,14
52.806314852974715,20,15
55.9771738735277,19,16
56.251025477701766,18,17
56.35112652474183,17,18
56.66624253439745,16,19
56.81360117044462,15,20
56.90502538136927,14,21
57.11684244446547,13,22
57.25535743943491,12,23
57.54569190553792,11,24
57.60356804579735,10,25
57.65065023337292,9,26
57.65160186625943,8,27
57.682187317516785,7,28
57.8763459533982,6,29
57.94276729983581,5,30
57.94986896984734,4,31
58.05036747605177,3,32
58.076909140876225,2,33
58.561836346325975,1,34
58.659705754924126,0,35
