t,S,I
0.0,29,1
7.638320892713144,28,2
54.983942912714305,27,3
63.26038468693122,26,4
64.8345684864586,25,5
78.75336527187864,24,6
79.11558337851031,23,7
80.76523912261706,22,8
85.33016997078217,21,9
85.89857115461113,20,10
86.91722822086867,19,11
87.18635022374382,18,12
87.56368669195366,17,13
87.69755950588426,16,14
88.12564439275643,15,15
88.43095393813829,14,16
88.75155975548246,13,17
89.27704190238452,12,18
89.4512617213978,11,19
89.80745649362417,10,20
90.21957282414752,9,21
90.22058584192123,8,22
90.71025866943032,7,23
90.94661773704448,6,24
90.96454752430245,5,25
91.94331223832647,4,26
91.96404324640324,3,27
92.50772926731263,2,28
93.70508554141082,1,29
94.17896759132937,0,30
