t,S,I
0.0,139,1
1.3306266396924338,138,2
3.659376942794348,137,3
8.117747707047007,136,4
11.466181763802094,135,5
20.89999916517511,134,6
30.87200560380566,133,7
31.95035810482863,132,8
31.96146832103542,131,9
32.506793544945,130,10
33.804127703492014,129,11
36.55298239705141,128,12
39.58651258260317,127,13
42.22535442060066,126,14
46.3741788608388,125,15
48.432839274214615,124,16
48.70796035244794,123,17
50.29174447981277,122,18
52.91687181520261,121,19
61.692211992143356,120,20
71.5685196574352,119,21
72.48349019382981,118,22
73.49312646722355,117,23
76.65723527016083,116,24
77.84528522134457,115,25
82.04896322158757,114,26
82.36995864074336,113,27
83.9231232484209,112,28
84.65679493310903,111,29
86.8797592925489,110,30
87.07320702012754,109,31
92.6055060230657,108,32
95.16390661117732,107,33
96.67561604819628,106,34
97.57975343751721,105,35
97.83955847767157,104,36
98.27465038486748,103,37
98.67531372073245,102,38
99.65565035774137,101,39
99.96293666222483,100,40
101.59246179594173,99,41
102.09199291943305,98,42
102.2328257419943,97,43
102.37493359653409,96,44
102.77371286136544,95,45
102.99908194391598,94,46
103.08719951353551,93,47
103.46336034066655,92,48
103.8866357655318,91,49
103.98830743791193,90,50
104.01107899529963,89,51
104.18837953441364,88,52
104.56862779340806,87,53
104.6882927063018,86,54
104.88717271920471,85,55
105.1192460002144,84,56
105.14288805877953,83,57
105.44172873276855,82,58
105.44637648600172,81,59
105.53592468857677,80,60
105.60228871944878,79,61
105.60929013415722,78,62
105.61608701578078,77,63
105.96847385862601,76,64
106.06858629116975,75,65
106.07638486819647,74,66
106.10138502009043,73,67
106.12944929739845,72,68
106.19525912019338,71,69
106.22632577699557,70,70
106.26301284559663,69,71
106.2677657704418,68,72
106.29886101931038,67,73
106.35088499549909,66,74
106.38201336112033,65,75
106.47694164778221,64,76
106.50011569151279,63,77
106.53682685251616,62,78
106.60386919582295,61,79
106.63143106782762,60,80
106.64347073483312,59,81
106.65084439823963,58,82
106.70015837050958,57,83
106.7283688380114,56,84
106.80839831170012,55,85
106.84729947740614,54,86
106.87370867654712,53,87
106.87408988603816,52,88
106.89171844061488,51,89
106.89277366667552,50,90
106.90905079766533,49,91
106.92026268243222,48,92
106.92035197701608,47,93
106.92939345992518,46,94
106.94221319677425,45,95
106.95312283781254,44,96
106.9874188362472,43,97
107.03041362447767,42,98
107.04617355404288,41,99
107.07957495035524,40,100
107.08084027229833,39,101
107.08976767703906,38,102
107.22383785470747,37,103
107.25815703134761,36,104
107.27119343748542,35,105
107.27646449388345,34,106
107.47486959184425,33,107
107.56635906813155,32,108
107.56901156455922,31,109
107.58852967968595,30,110
107.5929850138748,29,111
107.64202536916683,28,112
107.71364610867349,27,113
107.79292115713457,26,114
107.80379512727626,25,115
108.15598553210661,24,116
108.23807295967691,23,117
108.27543846689302,22,118
108.30378392065568,21,119
108.42614846265234,20,120
108.52534422458707,19,121
108.54334183092864,18,122
108.66273662197992,17,123
108.69750512158058,16,124
108.73258982277825,15,125
108.79087863379364,14,126
108.81175175210103,13,127
108.81278616190995,12,128
109.00230456159748,11,129
109.02309637223998,10,130
109.12296340224307,9,131
109.23806028444622,8,132
109.44516029042116,7,133
109.68285408658966,6,134
109.95217670129722,5,135
110.14777071959838,4,136
110.46832987777823,3,137
110.94721399352558,2,138
111.30141493114165,1,139
112.19578385368398,0,140
