t,S,I
0.0,51,1
9.247757834721003,50,2
9.736521632390536,49,3
10.540073491544462,48,4
11.402465105308602,47,5
11.440327184745724,46,6
11.744554669750958,45,7
12.090980546362447,44,8
13.156739561552097,43,9
15.631288709912615,42,10
33.41962708544377,41,11
35.08647698701759,40,12
35.10350932775197,39,13
35.319866901347616,38,14
35.659814453825874,37,15
36.584363519886125,36,16
36.63433926687462,35,17
36.639126197406206,34,18
36.96984795138243,33,19
38.105160781248465,32,20
38.24543995791058,31,21
38.7746922512836,30,22
38.99110401500272,29,23
39.00620389699813,28,24
39.41753773114386,27,25
39.4370774917048,26,26
39.51518756690142,25,27
39.684012802485455,24,28
41.307431333678416,23,29
41.448250323926395,22,30
41.53738984167125,21,31
41.68137044231462,20,32
41.88881706260598,19,33
41.93338497766351,18,34
41.93388108290708,17,35
42.11842365309889,16,36
42.67704691707451,15,37
42.739245940189896,14,38
46.55623112227049,13,39
47.93457273276366,12,40
47.96822895966007,11,41
49.93983992814577,10,42
51.394270757762925,9,43
54.37725222099613,8,44
55.4735383008194,7,45
55.52273728599174,6,46
57.13522392267116,5,47
61.59480479281958,4,48
64.56313247703822,3,49
65.0330267988602,2,50
65.482585509946,1,51
70.99922980949164,0,52
