t,S,I
0.0,110,1
3.2612261249217807,109,2
3.5269732774594127,108,3
3.962248025147126,107,4
4.037142407973441,106,5
4.080907380355661,105,6
4.1570213874295945,104,7
4.735801242330121,103,8
4.888497712075127,102,9
5.013725025798454,101,10
5.414266994981697,100,11
5.436224990768798,99,12
5.554932400777439,98,13
5.7578558505243125,97,14
6.247952600148241,96,15
6.270652938872261,95,16
6.6479660144625345,94,17
7.336318219000199,93,18
7.50480526767836,92,19
7.587985212299077,91,20
7.973979656625814,90,21
8.22094460574463,89,22
8.285785091839703,88,23
8.353887870868451,87,24
8.517860699294738,86,25
8.614306773663158,85,26
8.652104921908505,84,27
8.658521866099777,83,28
8.721996246067375,82,29
8.73566552541947,81,30
8.79652326960621,80,31
8.839051818236552,79,32
8.862334316645695,78,33
8.956478114257527,77,34
8.994622590431625,76,35
9.081471526371896,75,36
9.143544671437004,74,37
9.190782191109019,73,38
9.212191517267456,72,39
9.222206466307416,71,40
9.444206357755254,70,41
9.489101013466401,69,42
9.567446811401696,68,43
9.573875629131042,67,44
9.576792689975115,66,45
9.724703221342345,65,46
9.92445566441507,64,47
9.963248508331626,63,48
9.967022531238355,62,49
10.01514334134431,61,50
10.105190044583452,60,51
10.119451432127168,59,52
10.144413449142847,58,53
10.189853776077546,57,54
10.194677096737323,56,55
10.283909543487393,55,56
10.308393716002112,54,57
10.33105007448378,53,58
10.344528706924027,52,59
10.354381681782527,51,60
10.416030894537476,50,61
10.444226741850501,49,62
10.513270753769712,48,63
10.51428627273543,47,64
10.77919437171469,46,65
10.883094522777785,45,66
11.180086814422966,44,67
11.29339116372319,43,68
11.354080945470319,42,69
11.402638787509778,41,70
11.40431463770771,40,71
11.518464044218362,39,72
11.753975333290901,38,73
11.80410175557239,37,74
11.840101076041934,36,75
11.896779090081957,35,76
11.924781674196948,34,77
11.98918628393199,33,78
12.049400443063986,32,79
12.06915626181314,31,80
12.231777558777495,30,81
12.25673057639875,29,82
12.416940589295974,28,83
12.596048423515676,27,84
12.70813210661794,26,85
12.911019781336233,25,86
13.015843421681993,24,87
13.145880473109992,23,88
13.25419760051185,22,89
13.579293886704036,21,90
13.58401106457872,20,91
13.75338988055799,19,92
13.886979288025803,18,93
13.894417336316446,17,94
14.206899677944621,16,95
14.238775750884182,15,96
14.418049519911394,14,97
14.65540930886013,13,98
15.221559522187635,12,99
15.927237380119132,11,100
16.208857324066557,10,101
16.495763026829742,9,102
16.67746217333671,8,103
16.9624644920596,7,104
17.167364494087074,6,105
17.312532502225203,5,106
18.028067503918503,4,107
18.572993562835133,3,108
18.666438353265303,2,109
18.761918160458777,1,110
19.886076174138513,0,111
