t,S,I
0.0,111,1
2.2940033342691284,110,2
2.303393961528608,109,3
4.746632696071336,108,4
5.851530221672951,107,5
7.382101215496978,106,6
10.435000002021269,105,7
10.640617313865617,104,8
11.695927787552932,103,9
18.809961321102968,102,10
19.39158878694936,101,11
22.469719770074697,100,12
24.61234656779106,99,13
28.653046995852858,98,14
29.808810398323388,97,15
29.826962228083065,96,16
30.145087750777215,95,17
30.51002125444811,94,18
30.551226864113296,93,19
30.559131834645942,92,20
30.870606531477836,91,21
31.00773792071595,90,22
31.059284867660644,89,23
31.519046913605344,88,24
31.859110726762104,87,25
32.26452401759774,86,26
32.28299912776228,85,27
32.35627314523035,84,28
32.36343177596556,83,29
32.37292620220135,82,30
33.83555836682642,81,31
33.99737726614292,80,32
34.36596600701287,79,33
34.464981754100556,78,34
35.71077570032807,77,35
36.825153065408806,76,36
37.135020758370025,75,37
39.23713566472385,74,38
39.40242036093421,73,39
39.407872325365986,72,40
40.65329873630181,71,41
40.97861185692933,70,42
41.45908356897864,69,43
41.47947301893648,68,44
41.56917663313867,67,45
41.90823351135502,66,46
43.016260967759095,65,47
43.22310251041508,64,48
43.855235740270004,63,49
44.63114305511648,62,50
44.773445757382085,61,51
45.841527015525756,60,52
46.1771568511919,59,53
46.53051580082187,58,54
46.539929719308425,57,55
48.008620198154574,56,56
48.28579301485546,55,57
48.59616282240529,54,58
48.82377126497115,53,59
48.825166484822894,52,60
48.91049607400543,51,61
49.02361437411772,50,62
49.1267897754708,49,63
49.278143595725645,48,64
50.005124856380945,47,65
50.6470581105858,46,66
50.98537316442331,45,67
51.34456470237658,44,68
51.36726798675189,43,69
51.37142580134336,42,70
51.386992353784116,41,71
51.56632325266161,40,72
51.79841845740013,39,73
51.80445612185663,38,74
51.87702732267416,37,75
51.91268400453047,36,76
51.944513559965856,35,77
52.08056495213955,34,78
52.13991138325004,33,79
52.37713693041886,32,80
52.52003700580956,31,81
53.013640131026456,30,82
53.07577696193187,29,83
53.36126144854052,28,84
53.4042077000826,27,85
54.28412448905061,26,86
54.93584809750258,25,87
55.18726250551072,24,88
55.23769136689407,23,89
55.436024106738124,22,90
55.44185435971853,21,91
56.07002144936932,20,92
56.38292600178746,19,93
56.645373227654474,18,94
57.347217386737476,17,95
57.93776579720071,16,96
58.37747962842694,15,97
58.518764750977134,14,98
58.53181358383765,13,99
61.45860460733539,12,100
83.44882459715882,11,101
83.9455200890959,10,102
94.93165901910044,9,103
95.16615426792167,8,104
95.96939768421079,7,105
214.996058459175,6,106
217.25517844325367,5,107
220.66803901498932,4,108
224.65579918699257,3,109
224.97117825091746,2,110
225.46572707444412,1,111
227.32793718360162,0,112
