t,S,I
0.0,151,1
4.308712066917454,150,2
11.855538122851378,149,3
22.84520390687953,148,4
25.893357642551386,147,5
28.352639594520788,146,6
30.851492263599262,145,7
33.446758585504995,144,8
34.749407187810384,143,9
35.07014622070896,142,10
36.294794981479605,141,11
39.6556865266472,140,12
39.81697347981581,139,13
39.84247472277315,138,14
41.465194564267264,137,15
42.448173313466334,136,16
45.611066037803205,135,17
47.09773240230146,134,18
47.46326771375809,133,19
48.160194584232926,132,20
53.811188484660036,131,21
56.189439923354,130,22
57.22768932888624,129,23
61.007175524619996,128,24
64.10226134116468,127,25
66.41769686481734,126,26
70.69016715906764,125,27
71.11871642827502,124,28
71.79465894635854,123,29
74.25522330700406,122,30
77.59265296221456,121,31
81.32813415267066,120,32
81.54601843198311,119,33
87.6595155649986,118,34
88.01764479277861,117,35
88.49665256279233,116,36
90.43474974753588,115,37
91.06825066757084,114,38
91.38261794955264,113,39
92.24950816004039,112,40
92.41953052984182,111,41
93.19764807228997,110,42
93.30868356875581,109,43
94.36161212206315,108,44
95.25028745794461,107,45
95.6133562016314,106,46
95.88370846750416,105,47
96.17465259642813,104,48
96.4013586354391,103,49
96.53720406323356,102,50
96.76379950971933,101,51
96.86638333346569,100,52
97.36536532109797,99,53
97.42041770028787,98,54
97.43710769194271,97,55
97.53488555815898,96,56
97.6455786833866,95,57
97.70511695735257,94,58
97.89414943956945,93,59
97.9827776323525,92,60
97.99338512788056,91,61
98.10544706721262,90,62
98.2118902438635,89,63
98.38716190009661,88,64
98.3942729807658,87,65
98.42913274087077,86,66
98.61861358871269,85,67
98.6490986170493,84,68
98.76478109955181,83,69
98.79983744301983,82,70
98.83171100881606,81,71
98.8376736995849,80,72
98.87184828260209,79,73
98.88951267435084,78,74
98.90705158301814,77,75
98.91939387240234,76,76
98.92641593632132,75,77
98.93867795862224,74,78
98.94429767101155,73,79
98.94681460418605,72,80
98.99748957632947,71,81
99.01298633515707,70,82
99.02411794300848,69,83
99.02423649253157,68,84
99.03171040754565,67,85
99.0608421232082,66,86
99.08587614622984,65,87
99.09133648948843,64,88
99.10088231367158,63,89
99.1047016898361,62,90
99.1062574120047,61,91
99.11426010968087,60,92
99.12777046937873,59,93
99.1321489886137,58,94
99.20807560278521,57,95
99.21083177213464,56,96
99.21363348848294,55,97
99.33137812255292,54,98
99.33369231103583,53,99
99.33392413851192,52,100
99.3603389371711,51,101
99.36598180355382,50,102
99.42548982243902,49,103
99.45805385805178,48,104
99.48176946042824,47,105
99.50173164674388,46,106
99.51576177131835,45,107
99.52139486559297,44,108
99.58698648338455,43,109
99.6027902007694,42,110
99.62026323808536,41,111
99.66709936613715,40,112
99.69604947596227,39,113
99.73662341365672,38,114
99.78837161438767,37,115
99.79454543652376,36,116
99.8311805707484,35,117
99.83916925795536,34,118
99.90663322165855,33,119
99.9146500397523,32,120
100.00351036358435,31,121
100.05567112541735,30,122
100.07625668568318,29,123
100.19929481919239,28,124
100.22086363704571,27,125
100.22688272897976,26,126
100.2854721197856,25,127
100.31119091445288,24,128
100.3442134707575,23,129
100.41884874471761,22,130
100.46351870036005,21,131
100.55199271568553,20,132
100.62495889595012,19,133
100.63349276856732,18,134
100.65810829065367,17,135
100.66420250524807,16,136
100.70959763774512,15,137
100.79537929673084,14,138
100.83393029993385,13,139
100.85095176783497,12,140
100.8809432701266,11,141
101.20056814644093,10,142
101.21709372950747,9,143
101.5210284653099,8,144
101.6728645919799,7,145
101.67943645193154,6,146
102.09759125308508,5,147
102.45380487040278,4,148
102.97526641097019,3,149
103.49514548168725,2,150
104.43410135773183,1,151
105.14505669802863,0,152
