t,S,I
0.0,94,1
2.9321055831382847,93,2
3.768571838914611,92,3
4.146499287940172,91,4
7.195176638028363,90,5
22.240731532506494,89,6
24.231367224522735,88,7
29.69276234152203,87,8
30.81515703057182,86,9
32.40942604896051,85,10
33.73552165401333,84,11
56.480009446903054,83,12
60.240277036595174,82,13
70.04501764442982,81,14
72.4089435463737,80,15
73.76937439919016,79,16
75.8191838028564,78,17
77.86872632886333,77,18
83.6737242445149,76,19
83.93902096703371,75,20
84.59980123474038,74,21
91.69155385863161,73,22
96.63197039269976,72,23
98.89909398183342,71,24
100.07215118484207,70,25
103.41688316240705,69,26
104.60447500170301,68,27
104.7738405677895,67,28
105.35089409494144,66,29
106.61086350157976,65,30
107.70312193257182,64,31
107.75841126075444,63,32
108.24709331364936,62,33
108.40088415793296,61,34
109.79901916402214,60,35
110.07575851741277,59,36
110.13617421342035,58,37
111.86680037679767,57,38
112.37443355539837,56,39
112.5965220087904,55,40
112.6793287623269,54,41
112.94653989687072,53,42
113.04564273287332,52,43
113.19825191013076,51,44
113.21443244033503,50,45
113.31425196910111,49,46
113.6262818124922,48,47
113.75004668148782,47,48
113.8273101587434,46,49
113.85478513537548,45,50
113.8880135329758,44,51
113.96391387457896,43,52
114.05543515410257,42,53
114.0721035470899,41,54
114.13090525253943,40,55
114.13629535809301,39,56
114.27249312157076,38,57
114.30218134612485,37,58
114.30814912220997,36,59
114.37313730301206,35,60
114.37952613718676,34,61
114.41413691800314,33,62
114.41500523105526,32,63
114.45946103552869,31,64
114.49585776674066,30,65
114.53816310282218,29,66
114.5431070426244,28,67
114.56169944568,27,68
114.59723982641086,26,69
114.6449842651996,25,70
114.68374547441374,24,71
114.77753955309666,23,72
115.16764268837366,22,73
115.20684550684422,21,74
115.20850700133464,20,75
115.2127588511581,19,76
115.21475042008484,18,77
115.26781524658458,17,78
115.33329996766147,16,79
115.35275037779743,15,80
115.35609960120121,14,81
115.40483382599322,13,82
115.44046466118428,12,83
115.4868429752769,11,84
115.65857507676537,10,85
115.7460280660681,9,86
115.76564987604515,8,87
115.95343598771768,7,88
115.99179296057235,6,89
116.03372257516222,5,90
116.13737953579242,4,91
116.7237376380584,3,92
116.75373066134637,2,93
117.91599342289219,1,94
118.65581160126763,0,95
