t,S,I
0.0,101,1
0.9969773558587934,100,2
1.070613123991119,99,3
1.1219918549450338,98,4
1.1326867406125114,97,5
1.1498867224690537,96,6
1.150535753924646,95,7
1.1597804272247711,94,8
1.1741880888533394,93,9
1.1894340960100889,92,10
1.1917660645005612,91,11
1.1990002967849578,90,12
1.2030556773104792,89,13
1.2090786547492773,88,14
1.2603516673214166,87,15
1.2831751737546904,86,16
1.3012137581450276,85,17
1.3313532080996733,84,18
1.3347612998268368,83,19
1.336400904956801,82,20
1.3456168335686098,81,21
1.3920908284624585,80,22
1.4033672569817617,79,23
1.418112135336511,78,24
1.4281098766800666,77,25
1.4457519440222657,76,26
1.4478585417325842,75,27
1.4546307764295743,74,28
1.4711768748503933,73,29
1.487130241760979,72,30
1.5038976666412176,71,31
1.5039298636459175,70,32
1.5254533206523386,69,33
1.5709131006700383,68,34
1.571814975772843,67,35
1.5761735252991356,66,36
1.586466591815302,65,37
1.6358906817057892,64,38
1.6455552344607038,63,39
1.6641116126150706,62,40
1.6654788568587748,61,41
1.6868492917504785,60,42
1.6951200427782083,59,43
1.7123453003224391,58,44
1.7204606623733443,57,45
1.7370798779569558,56,46
1.7424740913157233,55,47
1.7651299920784191,54,48
1.766887412712104,53,49
1.7826232116554477,52,50
1.8520809902297912,51,51
1.8762139264340472,50,52
1.8792149164105827,49,53
1.8818123905112825,48,54
1.8854373253823444,47,55
1.8873078966921297,46,56
1.901585259981502,45,57
1.9196622624957191,44,58
1.9552231507449616,43,59
1.9633756727095835,42,60
1.966303135964328,41,61
1.9690876189237811,40,62
2.032775693060071,39,63
2.1097941795361566,38,64
2.1577053567008764,37,65
2.1941553383487795,36,66
2.2259070110208317,35,67
2.2472264185283404,34,68
2.248221424252281,33,69
2.2690758112628933,32,70
2.28811888986015,31,71
2.377005059074627,30,72
2.3775274866061173,29,73
2.3793594261807063,28,74
2.3924318156409745,27,75
2.408008712923559,26,76
2.4131351449815486,25,77
2.481222170621911,24,78
2.5169250738560986,23,79
2.523822123339112,22,80
2.5689294646783227,21,81
2.7298134904291937,20,82
2.781371802180285,19,83
2.8894257877349054,18,84
2.897864079682169,17,85
2.90291645380727,16,86
2.9136396986108313,15,87
3.0914099561542177,14,88
3.1204967031043758,13,89
3.3357681146707483,12,90
3.4119624697346347,11,91
3.4855611374867683,10,92
3.4934596087705887,9,93
3.5568301719048265,8,94
3.681054887767193,7,95
3.8099353240795173,6,96
3.8534413696652443,5,97
3.9810201886105245,4,98
4.282141207221573,3,99
4.33673146309418,2,100
4.3860513339216105,1,101
4.459153409474392,0,102
