t,S,I
0.0,55,1
0.10128307523753635,54,2
0.17994109938295516,53,3
0.20341538181745292,52,4
0.22934868191599295,51,5
0.24743106131410805,50,6
0.2620841324210552,49,7
0.2644380962471181,48,8
0.32919217703448317,47,9
0.3350069593403553,46,10
0.4470595016115449,45,11
0.4854822218987278,44,12
0.49211673357088176,43,13
0.4972160868914978,42,14
0.5058062833072936,41,15
0.5330695419927929,40,16
0.5351605780407577,39,17
0.5846166670110855,38,18
0.6156508966041981,37,19
0.6531605459080654,36,20
0.6970862699399315,35,21
0.7156762552836008,34,22
0.716873933020657,33,23
0.7973189514423599,32,24
0.8144635512076002,31,25
0.8408673127926803,30,26
0.8623908756454904,29,27
0.8731475690484394,28,28
0.8896414602727913,27,29
0.9145821566008895,26,30
0.9253231905528095,25,31
1.0898837670136146,24,32
1.0968827579188185,23,33
1.102360568017035,22,34
1.1140447348309965,21,35
1.1636740414555984,20,36
1.2767618280991577,19,37
1.3101972177394177,18,38
1.386236880062807,17,39
1.5430060111074688,16,40
1.563177451989289,15,41
1.600841841539082,14,42
1.7110487955052398,13,43
1.7704374186903873,12,44
1.783712024314673,11,45
1.9104337186953253,10,46
1.980684647227905,9,47
2.0026196018605025,8,48
2.1667844688489195,7,49
2.233464831570883,6,50
2.3119492936384516,5,51
3.263183055816135,4,52
4.1769966562626895,3,53
4.893167340738488,2,54
5.122514544391968,1,55
5.288762736792372,0,56
