t,S,I
0.0,101,1
7.668210270263239,100,2
17.095606858556486,99,3
17.993573015497446,98,4
29.470161755452903,97,5
32.035012778597974,96,6
35.31740990620423,95,7
35.62739446564552,94,8
37.39533126217361,93,9
39.14177657383069,92,10
43.00279487989443,91,11
43.289475387658264,90,12
60.6615932222244,89,13
62.56234120839161,88,14
62.575895463369854,87,15
62.934563551152415,86,16
67.96156290090049,85,17
68.42630696159026,84,18
69.41287585797669,83,19
74.48433343381761,82,20
76.40856097369617,81,21
83.5690174929043,80,22
84.03893721005052,79,23
91.31946928916878,78,24
98.65950214744726,77,25
98.8926355069582,76,26
99.61928972731154,75,27
99.82146434864678,74,28
100.00195174371834,73,29
101.15776883561004,72,30
101.50810981269296,71,31
101.62944144623266,70,32
104.0784782029148,69,33
104.88078560809164,68,34
105.22111306485529,67,35
105.57400789208047,66,36
107.069449646775,65,37
107.30523672623033,64,38
107.47184726293962,63,39
108.02375563153626,62,40
108.26314133414346,61,41
108.33456132875834,60,42
108.35612814900567,59,43
108.38132801817818,58,44
108.68259560190515,57,45
108.69362677514125,56,46
108.78657444574725,55,47
108.88733554519277,54,48
109.02446906144894,53,49
109.0737288868801,52,50
109.1989506949429,51,51
109.27983965540002,50,52
109.36054607463294,49,53
109.42976639432575,48,54
109.49084612801883,47,55
109.49229859159655,46,56
109.58393826715746,45,57
109.77803124498587,44,58
109.7975040631935,43,59
109.84234020938432,42,60
109.84310716120524,41,61
109.85405184511507,40,62
109.88444932244026,39,63
109.88573632538578,38,64
109.9050231945563,37,65
109.92802420677276,36,66
109.98822506065078,35,67
110.02151183444684,34,68
110.04162792546506,33,69
110.05810368177225,32,70
110.10451411919831,31,71
110.13286968295807,30,72
110.14432471101797,29,73
110.17004245483619,28,74
110.1935067164282,27,75
110.26075088142663,26,76
110.30296468228181,25,77
110.4445030593286,24,78
110.446127470364,23,79
110.46141960925601,22,80
110.46686161849017,21,81
110.56447020451185,20,82
110.59021805291361,19,83
110.87273933969857,18,84
110.92623633517202,17,85
111.0332516825817,16,86
111.05134259351911,15,87
111.11021304295261,14,88
111.12168481766558,13,89
111.2090304972111,12,90
111.42246105787596,11,91
111.44627737464333,10,92
111.47877502537764,9,93
111.86209920935943,8,94
111.90049014013002,7,95
112.17082012164607,6,96
112.48410459974056,5,97
112.64034322468349,4,98
112.7318295867822,3,99
112.86097945741054,2,100
114.45381671762303,1,101
116.86220973519964,0,102
