t,S,I
0.0,52,1
0.13897675847503008,51,2
1.1255452684223455,50,3
1.1301248073336305,49,4
2.4480586403607147,48,5
4.823477610430181,47,6
7.138792680111653,46,7
12.762389702916082,45,8
13.36774909297756,44,9
13.400701949834568,43,10
14.058963949747756,42,11
14.076633313689456,41,12
15.766297386543151,40,13
15.813103976156027,39,14
16.353237888379734,38,15
16.401568837078123,37,16
17.114653248571326,36,17
17.177398485020035,35,18
17.231805460567656,34,19
17.75756107826489,33,20
18.434447717561547,32,21
20.617269389385,31,22
20.97129105027011,30,23
21.232731669208814,29,24
23.441236107045086,28,25
24.111433448631157,27,26
24.251251727879875,26,27
24.602203169504186,25,28
24.705000796349843,24,29
25.215139663061287,23,30
25.365402475396927,22,31
26.188474201012895,21,32
27.647605176133425,20,33
45.09783980293942,19,34
45.18849331272499,18,35
45.73246251226451,17,36
47.35826846553774,16,37
47.523070348421214,15,38
48.18787017928634,14,39
48.77035124196097,13,40
48.93716912850412,12,41
49.197956237378705,11,42
51.12549672057544,10,43
52.562175314682634,9,44
53.22976978459351,8,45
54.026021773045834,7,46
55.413928328060706,6,47
56.25448909307609,5,48
56.259061220123684,4,49
56.74021905946395,3,50
61.77673094622856,2,51
65.19674708454698,1,52
65.44729705367116,0,53
