t,S,I
0.0,21,1
8.693933004705428,20,2
67.10133216661495,19,3
71.86046250670132,18,4
81.06418768447679,17,5
86.49373563526048,16,6
89.02701651752243,15,7
91.47760589876162,14,8
92.25956368229049,13,9
92.90909482073147,12,10
95.11505227174055,11,11
95.17639577437802,10,12
96.29789507322384,9,13
96.75599327156107,8,14
97.04106094122974,7,15
97.86635992106594,6,16
97.89647039180106,5,17
97.96729015411887,4,18
99.25087414618453,3,19
99.29822785748227,2,20
100.15064239846792,1,21
101.47059227016493,0,22
