t,S,I
0.0,33,1
2.881735744318711,32,2
16.408406959304262,31,3
17.367525055630086,30,4
18.15456616539059,29,5
18.739726928128942,28,6
19.761180116241327,27,7
26.684861519732127,26,8
27.853875366817526,25,9
28.521954400241174,24,10
28.7537430440226,23,11
29.17675284235747,22,12
29.65076719564172,21,13
30.167052218236126,20,14
30.446918844985877,19,15
30.79950706965899,18,16
30.989604842473092,17,17
34.00460995752249,16,18
34.91533577676054,15,19
35.24869574954704,14,20
35.308284806750684,13,21
35.64900009861721,12,22
35.748374095252906,11,23
35.79430191407111,10,24
36.135402822277385,9,25
36.34594058940459,8,26
37.028177283421776,7,27
37.834657765277115,6,28
38.29521379251819,5,29
38.41128818231306,4,30
38.467331682790494,3,31
38.52677027880583,2,32
39.52926139437034,1,33
39.86651734720682,0,34
