t,S,I
0.0,112,1
6.581981904999617,111,2
12.22136134584612,110,3
17.60354442603895,109,4
20.7766560535882,108,5
21.404880032757454,107,6
25.626112221702208,106,7
26.317981888913,105,8
31.03380818311669,104,9
46.023032817668096,103,10
52.99621142112,102,11
55.94420967825509,101,12
58.047821970606286,100,13
59.273174905207625,99,14
64.40457300125593,98,15
64.43430076008174,97,16
64.67720532915459,96,17
70.03038835682659,95,18
70.74532765888254,94,19
72.55916623549889,93,20
75.39928577152597,92,21
76.4711869054345,91,22
92.56022298888342,90,23
93.940783029941,89,24
94.19819611967074,88,25
97.12727024297008,87,26
97.6459449992376,86,27
100.8978584606986,85,28
101.74797174057363,84,29
102.22747619892674,83,30
102.83886797137964,82,31
103.13398518332481,81,32
103.86864417814894,80,33
104.4495346681035,79,34
105.12530700111884,78,35
106.86075643529189,77,36
107.14318627736759,76,37
108.04693740813778,75,38
108.20170716751639,74,39
108.80630911004852,73,40
108.85958404175622,72,41
109.16720505275848,71,42
110.42461568036755,70,43
110.77508868425642,69,44
110.92802061157595,68,45
110.98162407458506,67,46
111.16523223747484,66,47
111.57558210502734,65,48
111.63467003447776,64,49
111.82044988078454,63,50
111.92882684731266,62,51
111.98902931096697,61,52
111.99302776519171,60,53
112.04727115395106,59,54
112.06059557827554,58,55
112.17881311992205,57,56
112.26007165066473,56,57
112.32961761109411,55,58
112.3480729282286,54,59
112.35160219037749,53,60
112.43417083817415,52,61
112.45150484975488,51,62
112.46854359340117,50,63
112.48227789139946,49,64
112.5288971995102,48,65
112.56143675251232,47,66
112.64525060116108,46,67
112.6667708261834,45,68
112.67585382618792,44,69
112.75263682020856,43,70
112.77404981068972,42,71
112.84681277135664,41,72
112.85843609334063,40,73
112.87501963119124,39,74
112.90076082826009,38,75
112.91291021203514,37,76
112.96303723261613,36,77
112.97152530242877,35,78
113.02175562153197,34,79
113.06656997687827,33,80
113.1965545758335,32,81
113.29271419534369,31,82
113.30277377499418,30,83
113.3872058900667,29,84
113.40495262898527,28,85
113.42718285924984,27,86
113.42746718525119,26,87
113.53428658278011,25,88
113.63612239544877,24,89
113.63859641748094,23,90
113.64080188419413,22,91
113.66584894677997,21,92
113.75866085551843,20,93
113.75903106175144,19,94
113.78790031004043,18,95
113.89916171869797,17,96
113.91800073893306,16,97
113.97098175452811,15,98
114.04390988579108,14,99
114.08598531821004,13,100
114.09212231743275,12,101
114.52409949657289,11,102
114.56563008855989,10,103
114.67003463927715,9,104
114.72379675503556,8,105
114.80788878928578,7,106
114.90938511794428,6,107
115.02085073691275,5,108
115.76787330152058,4,109
115.9358515373596,3,110
116.18979800790666,2,111
117.33404864611967,1,112
119.32976899173384,0,113
