t,S,I,R,run_id
0.0,57,1,0,1
0.06960421660278442,56,2,0,1
0.1760465433779707,55,3,0,1
0.206586528450852,54,4,0,1
0.22697124174146174,53,5,0,1
0.24035964621703285,52,6,0,1
0.25311035364305623,51,7,0,1
0.25904989525105854,50,8,0,1
0.2620096835099279,49,9,0,1
0.2783884701730391,48,10,0,1
0.28329781970578916,47,11,0,1
0.28797095211136947,46,12,0,1
0.29119336279636515,45,13,0,1
0.2963899724019508,44,14,0,1
0.29641130179844905,43,15,0,1
0.30136636913126413,42,16,0,1
0.3162244559551785,41,17,0,1
0.3243172445980216,40,18,0,1
0.3295768711212003,39,19,0,1
0.3372249001967518,38,20,0,1
0.3373642605349304,37,21,0,1
0.35681945141724153,36,22,0,1
0.37348659822888025,36,21,1,1
0.37464319860897227,35,22,1,1
0.37513979002034975,34,23,1,1
0.37835233953644987,33,24,1,1
0.37930252180610496,32,25,1,1
0.40312046134518753,31,26,1,1
0.4089457552465742,30,27,1,1
0.40926077077960266,29,28,1,1
0.4133560879190238,28,29,1,1
0.41613709460511206,27,30,1,1
0.42571422882246956,26,31,1,1
0.4336899062193928,25,32,1,1
0.4352710693208624,24,33,1,1
0.44645307036035964,23,34,1,1
0.4478573105142746,22,35,1,1
0.4515507157093663,21,36,1,1
0.4608222799919417,20,37,1,1
0.4821437655475023,19,38,1,1
0.4941303736942055,18,39,1,1
0.4961327661897008,17,40,1,1
0.4970331405524918,16,41,1,1
0.4978589370105099,16,40,2,1
0.5097213783588057,15,41,2,1
0.514361999917248,14,42,2,1
0.5250930110718501,13,43,2,1
0.5356280423461891,12,44,2,1
0.5544787643049457,12,43,3,1
0.558383720161589,11,44,3,1
0.5627487953061441,10,45,3,1
0.5689748822014703,9,46,3,1
0.5730889570430421,8,47,3,1
0.5930806872995862,7,48,3,1
0.5933884588743077,6,49,3,1
0.5977269889742228,6,48,4,1
0.6086999225034997,5,49,4,1
0.621742028911612,4,50,4,1
0.6278734640888404,3,51,4,1
0.62815702053107,2,52,4,1
0.6530294477650445,2,51,5,1
0.6987468613762908,2,50,6,1
0.7402149679018412,2,49,7,1
0.7433065914683235,1,50,7,1
0.7578481713445219,1,49,8,1
0.8482529018908076,0,50,8,1
0.9163056083440274,0,49,9,1
0.9507938826123291,0,48,10,1
0.9637757465819846,0,47,11,1
1.0405580292769236,0,46,12,1
1.0528324637798334,0,45,13,1
1.064459541889558,0,44,14,1
1.075911605209675,0,43,15,1
1.0806677487319873,0,42,16,1
1.1367417481161628,0,41,17,1
1.1395445876293269,0,40,18,1
1.202880690196807,0,39,19,1
1.2910068198589562,0,38,20,1
1.3357202207093914,0,37,21,1
1.3423445818780861,0,36,22,1
1.3814924274551679,0,35,23,1
1.3859438259083783,0,34,24,1
1.4059491538388307,0,33,25,1
1.4295975193564416,0,32,26,1
1.4428531482176803,0,31,27,1
1.4548905780614054,0,30,28,1
1.57161249979298,0,29,29,1
1.7948047967142222,0,28,30,1
1.8387188863114163,0,27,31,1
1.856826057738536,0,26,32,1
2.026296204835236,0,25,33,1
2.1656285650017733,0,24,34,1
2.2312985366345055,0,23,35,1
2.287501276358997,0,22,36,1
2.6019136852092783,0,21,37,1
2.744242098370163,0,20,38,1
2.7597255812513706,0,19,39,1
2.8293575106698983,0,18,40,1
2.8383540252105997,0,17,41,1
2.9282200781061376,0,16,42,1
2.999191748302555,0,15,43,1
3.140679581615183,0,14,44,1
3.5253424853119246,0,13,45,1
