network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_6,Ant621,70,0.0879344995226312,0.004043718396512424,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant620,81,0.10245573048233879,0.0037479946337153213,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant356,82,0.1027937595158966,0.006467133322521741,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant353,81,0.1065293321323714,0.003176615279776593,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant540,72,0.09188486851387122,0.0025832136306720324,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant115,66,0.0886648288836348,0.0018115046551804774,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant117,89,0.11285195430948523,0.004761374640694955,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant113,85,0.1097639708026373,0.004564442466083477,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant195,27,0.03070522606147847,6.513591403324553e-05,26,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant196,71,0.08913042382715751,0.003976584930562084,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant191,81,0.1017470084300254,0.0039684292408538316,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant190,78,0.09937569113939199,0.0035106596556008993,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant198,82,0.10838445283236693,0.0030778033123682776,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant217,64,0.0842849110960435,0.001462752373420127,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant318,39,0.046768145274581736,0.0003973742264411985,35,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant492,75,0.09503342400226103,0.003920149390676657,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant324,71,0.09354113521308664,0.0021388738112793114,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant552,74,0.0926705634721981,0.0028336281914966327,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant252,78,0.09883376278397145,0.00461844491518616,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant124,96,0.12197384842424638,0.00782401379827874,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant257,87,0.11318798710958425,0.004060419377984691,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant255,72,0.09449523926938053,0.002032409055400759,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant26,79,0.10192876810883293,0.0037339802508372707,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant27,91,0.11554215473630655,0.005222779507327693,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant23,98,0.1207548978945819,0.012419396740293184,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant29,87,0.11015085858381315,0.004865324243393514,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant482,79,0.09988885835144683,0.0033806240918225175,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant137,71,0.09144603816323277,0.0024238282496732706,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant400,78,0.10036436565497434,0.003963176803693262,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant131,77,0.09883934520263168,0.00426311247989958,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant127,63,0.08044871295662377,0.0017975707639217866,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant139,66,0.08127322722490683,0.002448883851244233,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant560,87,0.11116259624255627,0.0060407043047468285,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant564,97,0.12309705214546561,0.006002688468042208,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant243,77,0.09749280797542126,0.003013218315287315,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant242,51,0.0627272833507985,0.0007398140446137179,50,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant50,70,0.08720575330259975,0.002497905259198584,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant52,58,0.07217226033416127,0.001429878519020771,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant55,85,0.11017273751202361,0.003986900086875387,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant142,80,0.10243324967022499,0.004209904607704439,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant140,71,0.08939267756297652,0.003850371076793895,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant308,75,0.09854283562770463,0.002747512283910227,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant148,51,0.06301012550043165,0.0011253034179788523,45,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant149,65,0.08184856709413643,0.0021493792806651234,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant475,92,0.11826273119650571,0.0054997058815328525,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant380,52,0.06509767550037378,0.0011204330637985453,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant462,72,0.09327539422183673,0.002944183263047047,51,113,4077,0.6442793931731985,0.28677982844596284
Network_6,Ant42,73,0.09138187791585696,0.0026008494926941365,51,113,4077,0.6442793931731985,0.28677982844596284
