network,node,degree,eigenvector,betweenness,kshell,node_count,edge_count,density,modularity
Network_430,0,7,0.42817421361314234,0.45878787878787874,3,12,23,0.3484848484848485,0.04011758172564631
Network_430,1,4,0.30035437843533686,0.009696969696969697,3,12,23,0.3484848484848485,0.04011758172564631
Network_430,2,6,0.3959625858336196,0.29515151515151516,3,12,23,0.3484848484848485,0.04011758172564631
Network_430,3,4,0.2821530405966615,0.07272727272727271,3,12,23,0.3484848484848485,0.04011758172564631
Network_430,5,1,0.08966095589681472,0.0,1,12,23,0.3484848484848485,0.04011758172564631
Network_430,6,2,0.16149355883102098,0.0,2,12,23,0.3484848484848485,0.04011758172564631
Network_430,7,2,0.1614935588310215,0.0,2,12,23,0.3484848484848485,0.04011758172564631
Network_430,9,5,0.2850170133886698,0.05454545454545454,3,12,23,0.3484848484848485,0.04011758172564631
Network_430,10,5,0.37940843159372284,0.11333333333333333,3,12,23,0.3484848484848485,0.04011758172564631
Network_430,11,3,0.24358505254346247,0.0,3,12,23,0.3484848484848485,0.04011758172564631
Network_430,15,4,0.307475208417229,0.06848484848484847,3,12,23,0.3484848484848485,0.04011758172564631
Network_430,16,3,0.22538371470478735,0.0,3,12,23,0.3484848484848485,0.04011758172564631
